,Team,Date,Rank
263,UCLA,20060909,26
264,Nebraska,20060909,27
265,Tennessee,20060909,28
266,Arizona State,20060909,29
267,Minnesota,20060909,30
268,Texas A&M,20060909,31
269,Georgia Tech,20060909,32
270,Pittsburgh,20060909,33
271,Boise State,20060909,34
272,Iowa State,20060909,35
273,Maryland,20060909,36
274,Michigan State,20060909,37
275,Rutgers,20060909,38
276,Missouri,20060909,39
277,Fresno State,20060909,40
278,Utah,20060909,41
279,Wake Forest,20060909,42
280,Arkansas,20060909,43
281,South Carolina,20060909,44
282,BYU,20060909,45
283,UTEP,20060909,46
284,Purdue,20060909,47
285,Washington State,20060909,48
286,Oklahoma State,20060909,49
287,South Florida,20060909,50
288,Kansas State,20060909,51
289,North Carolina State,20060909,52
290,Kansas,20060909,53
291,Indiana,20060909,54
292,Virginia,20060909,55
293,Tulsa,20060909,56
294,Southern Mississippi,20060909,57
295,Oregon State,20060909,58
296,Colorado State,20060909,59
297,Connecticut,20060909,60
298,Houston,20060909,61
299,Arizona,20060909,62
300,Navy,20060909,63
301,Akron,20060909,64
302,Northwestern,20060909,65
303,Ohio,20060909,66
304,Baylor,20060909,67
305,Stanford,20060909,68
306,Northern Illinois,20060909,69
307,North Carolina,20060909,70
308,Cincinnati,20060909,71
309,UAB,20060909,72
310,Toledo,20060909,73
311,Wyoming,20060909,74
312,Illinois,20060909,75
313,Hawai'i,20060909,76
314,Western Michigan,20060909,77
315,UCF,20060909,78
316,Washington,20060909,79
317,Vanderbilt,20060909,80
318,Memphis,20060909,81
319,Central Michigan,20060909,82
320,Marshall,20060909,83
321,Kentucky,20060909,84
322,San Diego State,20060909,85
323,Nevada,20060909,86
324,Ball State,20060909,87
325,Bowling Green,20060909,88
326,Air Force,20060909,89
327,Louisiana Tech,20060909,90
328,Troy,20060909,91
329,Colorado,20060909,92
330,Mississippi State,20060909,93
331,New Mexico,20060909,94
332,UNLV,20060909,95
333,East Carolina,20060909,96
334,Mississippi,20060909,97
335,Army,20060909,98
336,North Texas,20060909,99
337,Miami (Ohio),20060909,100
338,San Jose State,20060909,101
339,Louisiana-Lafayette,20060909,102
340,Louisiana-Monroe,20060909,103
341,Syracuse,20060909,104
342,SMU,20060909,105
343,Middle Tennessee,20060909,106
344,Rice,20060909,107
345,Arkansas State,20060909,108
346,Eastern Michigan,20060909,109
347,Tulane,20060909,110
348,Florida International,20060909,111
349,Utah State,20060909,112
350,Idaho,20060909,113
351,Duke,20060909,114
352,New Mexico State,20060909,115
353,Florida Atlantic,20060909,116
354,Buffalo,20060909,117
355,Kent State,20060909,118
356,Temple,20060909,119
357,Auburn,20060916,1
358,USC,20060916,2
359,Ohio State,20060916,3
360,Michigan,20060916,4
361,Florida,20060916,5
362,LSU,20060916,6
363,Texas,20060916,7
364,Louisville,20060916,8
365,Virginia Tech,20060916,9
366,Boston College,20060916,10
367,Georgia,20060916,11
368,TCU,20060916,12
369,Oregon,20060916,13
370,West Virginia,20060916,14
371,Alabama,20060916,15
372,Iowa,20060916,16
373,Notre Dame,20060916,17
374,Clemson,20060916,18
375,Wisconsin,20060916,19
376,Oklahoma,20060916,20
377,Texas Tech,20060916,21
378,Boise State,20060916,22
379,Penn State,20060916,23
380,Arizona State,20060916,24
381,UCLA,20060916,25
382,Texas A&M,20060916,26
383,Florida State,20060916,27
384,Nebraska,20060916,28
385,Michigan State,20060916,29
386,Rutgers,20060916,30
387,California,20060916,31
388,Tennessee,20060916,32
389,Wake Forest,20060916,33
390,Georgia Tech,20060916,34
391,Minnesota,20060916,35
392,Missouri,20060916,36
393,Utah,20060916,37
394,Miami (Florida),20060916,38
395,Washington State,20060916,39
396,Oklahoma State,20060916,40
397,Kansas State,20060916,41
398,South Florida,20060916,42
399,Arkansas,20060916,43
400,Pittsburgh,20060916,44
401,Iowa State,20060916,45
402,Southern Mississippi,20060916,46
403,Navy,20060916,47
404,BYU,20060916,48
405,Maryland,20060916,49
406,Tulsa,20060916,50
407,UTEP,20060916,51
408,Purdue,20060916,52
409,South Carolina,20060916,53
410,Fresno State,20060916,54
411,Houston,20060916,55
412,Oregon State,20060916,56
413,Arizona,20060916,57
414,Kansas,20060916,58
415,Connecticut,20060916,59
416,Washington,20060916,60
417,Baylor,20060916,61
418,Western Michigan,20060916,62
419,Hawai'i,20060916,63
420,Central Michigan,20060916,64
421,Ohio,20060916,65
422,Kentucky,20060916,66
423,Toledo,20060916,67
424,North Carolina State,20060916,68
425,Akron,20060916,69
426,Colorado State,20060916,70
427,Northwestern,20060916,71
428,Indiana,20060916,72
429,Northern Illinois,20060916,73
430,Bowling Green,20060916,74
431,Virginia,20060916,75
432,Cincinnati,20060916,76
433,Nevada,20060916,77
434,North Carolina,20060916,78
435,Wyoming,20060916,79
436,Middle Tennessee,20060916,80
437,UAB,20060916,81
438,Vanderbilt,20060916,82
439,East Carolina,20060916,83
440,Syracuse,20060916,84
441,Troy,20060916,85
442,UCF,20060916,86
443,Air Force,20060916,87
444,Marshall,20060916,88
445,Louisiana Tech,20060916,89
446,San Diego State,20060916,90
447,Illinois,20060916,91
448,Stanford,20060916,92
449,Memphis,20060916,93
450,Ball State,20060916,94
451,UNLV,20060916,95
452,Army,20060916,96
453,New Mexico,20060916,97
454,SMU,20060916,98
455,Louisiana-Lafayette,20060916,99
456,Mississippi,20060916,100
457,San Jose State,20060916,101
458,Louisiana-Monroe,20060916,102
459,Tulane,20060916,103
460,North Texas,20060916,104
461,Arkansas State,20060916,105
462,New Mexico State,20060916,106
463,Mississippi State,20060916,107
464,Colorado,20060916,108
465,Idaho,20060916,109
466,Rice,20060916,110
467,Florida International,20060916,111
468,Miami (Ohio),20060916,112
469,Eastern Michigan,20060916,113
470,Kent State,20060916,114
471,Buffalo,20060916,115
472,Florida Atlantic,20060916,116
473,Duke,20060916,117
474,Utah State,20060916,118
475,Temple,20060916,119
476,USC,20060923,1
477,Ohio State,20060923,2
478,Auburn,20060923,3
479,Florida,20060923,4
480,Michigan,20060923,5
481,Louisville,20060923,6
482,Texas,20060923,7
483,LSU,20060923,8
484,Virginia Tech,20060923,9
485,Georgia,20060923,10
486,West Virginia,20060923,11
487,Iowa,20060923,12
488,Notre Dame,20060923,13
489,Clemson,20060923,14
490,TCU,20060923,15
491,Oregon,20060923,16
492,Oklahoma,20060923,17
493,Wake Forest,20060923,18
494,Boise State,20060923,19
495,Florida State,20060923,20
496,Texas A&M,20060923,21
497,Boston College,20060923,22
498,Nebraska,20060923,23
499,Texas Tech,20060923,24
500,Missouri,20060923,25
501,Alabama,20060923,26
502,California,20060923,27
503,Tennessee,20060923,28
504,Rutgers,20060923,29
505,Wisconsin,20060923,30
506,Georgia Tech,20060923,31
507,Utah,20060923,32
508,Penn State,20060923,33
509,Washington State,20060923,34
510,Arkansas,20060923,35
511,UCLA,20060923,36
512,Miami (Florida),20060923,37
513,Michigan State,20060923,38
514,Arizona State,20060923,39
515,Minnesota,20060923,40
516,Houston,20060923,41
517,Pittsburgh,20060923,42
518,South Carolina,20060923,43
519,Southern Mississippi,20060923,44
520,Tulsa,20060923,45
521,BYU,20060923,46
522,Washington,20060923,47
523,Purdue,20060923,48
524,Oklahoma State,20060923,49
525,Kansas State,20060923,50
526,Iowa State,20060923,51
527,Connecticut,20060923,52
528,Oregon State,20060923,53
529,South Florida,20060923,54
530,Fresno State,20060923,55
531,Kansas,20060923,56
532,Maryland,20060923,57
533,Navy,20060923,58
534,North Carolina State,20060923,59
535,Western Michigan,20060923,60
536,Akron,20060923,61
537,Kentucky,20060923,62
538,Central Michigan,20060923,63
539,Arizona,20060923,64
540,Toledo,20060923,65
541,Hawai'i,20060923,66
542,Northern Illinois,20060923,67
543,Vanderbilt,20060923,68
544,Syracuse,20060923,69
545,UTEP,20060923,70
546,Air Force,20060923,71
547,Nevada,20060923,72
548,Colorado State,20060923,73
549,Ohio,20060923,74
550,Army,20060923,75
551,Cincinnati,20060923,76
552,Baylor,20060923,77
553,SMU,20060923,78
554,Indiana,20060923,79
555,UCF,20060923,80
556,New Mexico,20060923,81
557,Marshall,20060923,82
558,North Carolina,20060923,83
559,Virginia,20060923,84
560,Northwestern,20060923,85
561,Wyoming,20060923,86
562,Louisiana Tech,20060923,87
563,East Carolina,20060923,88
564,San Jose State,20060923,89
565,Memphis,20060923,90
566,Louisiana-Lafayette,20060923,91
567,Troy,20060923,92
568,Kent State,20060923,93
569,Illinois,20060923,94
570,Bowling Green,20060923,95
571,UAB,20060923,96
572,UNLV,20060923,97
573,Middle Tennessee,20060923,98
574,Mississippi State,20060923,99
575,Tulane,20060923,100
576,Mississippi,20060923,101
577,Louisiana-Monroe,20060923,102
578,Stanford,20060923,103
579,San Diego State,20060923,104
580,New Mexico State,20060923,105
581,North Texas,20060923,106
582,Ball State,20060923,107
583,Colorado,20060923,108
584,Rice,20060923,109
585,Arkansas State,20060923,110
586,Idaho,20060923,111
587,Buffalo,20060923,112
588,Florida International,20060923,113
589,Miami (Ohio),20060923,114
590,Duke,20060923,115
591,Eastern Michigan,20060923,116
592,Florida Atlantic,20060923,117
593,Utah State,20060923,118
594,Temple,20060923,119
595,Ohio State,20060930,1
596,USC,20060930,2
597,Florida,20060930,3
598,Auburn,20060930,4
599,Michigan,20060930,5
600,Louisville,20060930,6
601,Oregon,20060930,7
602,Georgia,20060930,8
603,LSU,20060930,9
604,Boise State,20060930,10
605,Texas,20060930,11
606,Notre Dame,20060930,12
607,West Virginia,20060930,13
608,Clemson,20060930,14
609,Oklahoma,20060930,15
610,Tennessee,20060930,16
611,California,20060930,17
612,Rutgers,20060930,18
613,Texas Tech,20060930,19
614,Nebraska,20060930,20
615,Iowa,20060930,21
616,Florida State,20060930,22
617,Missouri,20060930,23
618,Wake Forest,20060930,24
619,Georgia Tech,20060930,25
620,Virginia Tech,20060930,26
621,Wisconsin,20060930,27
622,Boston College,20060930,28
623,TCU,20060930,29
624,UCLA,20060930,30
625,Alabama,20060930,31
626,Texas A&M,20060930,32
627,Pittsburgh,20060930,33
628,Washington State,20060930,34
629,Washington,20060930,35
630,BYU,20060930,36
631,Penn State,20060930,37
632,Southern Mississippi,20060930,38
633,Miami (Florida),20060930,39
634,Minnesota,20060930,40
635,Arkansas,20060930,41
636,Houston,20060930,42
637,Navy,20060930,43
638,Tulsa,20060930,44
639,Utah,20060930,45
640,South Carolina,20060930,46
641,Oklahoma State,20060930,47
642,Purdue,20060930,48
643,Arizona State,20060930,49
644,Michigan State,20060930,50
645,Kentucky,20060930,51
646,Maryland,20060930,52
647,Colorado State,20060930,53
648,Air Force,20060930,54
649,Kansas State,20060930,55
650,Oregon State,20060930,56
651,Hawai'i,20060930,57
652,South Florida,20060930,58
653,Western Michigan,20060930,59
654,Nevada,20060930,60
655,Syracuse,20060930,61
656,Vanderbilt,20060930,62
657,Kansas,20060930,63
658,North Carolina State,20060930,64
659,Iowa State,20060930,65
660,Northern Illinois,20060930,66
661,Fresno State,20060930,67
662,Baylor,20060930,68
663,Connecticut,20060930,69
664,Arizona,20060930,70
665,Virginia,20060930,71
666,UTEP,20060930,72
667,Central Michigan,20060930,73
668,Cincinnati,20060930,74
669,SMU,20060930,75
670,Kent State,20060930,76
671,Illinois,20060930,77
672,San Jose State,20060930,78
673,Middle Tennessee,20060930,79
674,Toledo,20060930,80
675,Akron,20060930,81
676,UAB,20060930,82
677,Bowling Green,20060930,83
678,Ohio,20060930,84
679,North Carolina,20060930,85
680,East Carolina,20060930,86
681,Marshall,20060930,87
682,UCF,20060930,88
683,Louisiana-Lafayette,20060930,89
684,Wyoming,20060930,90
685,Rice,20060930,91
686,New Mexico,20060930,92
687,Army,20060930,93
688,Indiana,20060930,94
689,Louisiana Tech,20060930,95
690,Mississippi State,20060930,96
691,Memphis,20060930,97
692,Northwestern,20060930,98
693,Troy,20060930,99
694,Mississippi,20060930,100
695,Arkansas State,20060930,101
696,Tulane,20060930,102
697,New Mexico State,20060930,103
698,Idaho,20060930,104
699,UNLV,20060930,105
700,Stanford,20060930,106
701,Louisiana-Monroe,20060930,107
702,Colorado,20060930,108
703,Buffalo,20060930,109
704,Ball State,20060930,110
705,San Diego State,20060930,111
706,Florida Atlantic,20060930,112
707,North Texas,20060930,113
708,Miami (Ohio),20060930,114
709,Florida International,20060930,115
710,Eastern Michigan,20060930,116
711,Duke,20060930,117
712,Utah State,20060930,118
713,Temple,20060930,119
714,Ohio State,20061008,1
715,Florida,20061008,2
716,USC,20061008,3
717,Michigan,20061008,4
718,Louisville,20061008,5
719,Boise State,20061008,6
720,Texas,20061008,7
721,Auburn,20061008,8
722,Clemson,20061008,9
723,West Virginia,20061008,10
724,Tennessee,20061008,11
725,LSU,20061008,12
726,California,20061008,13
727,Missouri,20061008,14
728,Notre Dame,20061008,15
729,Nebraska,20061008,16
730,Iowa,20061008,17
731,Rutgers,20061008,18
732,Oregon,20061008,19
733,Oklahoma,20061008,20
734,Wisconsin,20061008,21
735,Georgia,20061008,22
736,UCLA,20061008,23
737,Arkansas,20061008,24
738,Boston College,20061008,25
739,Georgia Tech,20061008,26
740,Texas A&M,20061008,27
741,Virginia Tech,20061008,28
742,Washington State,20061008,29
743,Pittsburgh,20061008,30
744,Texas Tech,20061008,31
745,BYU,20061008,32
746,Tulsa,20061008,33
747,Florida State,20061008,34
748,Navy,20061008,35
749,Penn State,20061008,36
750,Utah,20061008,37
751,Wake Forest,20061008,38
752,Alabama,20061008,39
753,Washington,20061008,40
754,Miami (Florida),20061008,41
755,TCU,20061008,42
756,Southern Mississippi,20061008,43
757,South Carolina,20061008,44
758,Minnesota,20061008,45
759,Michigan State,20061008,46
760,South Florida,20061008,47
761,Arizona State,20061008,48
762,North Carolina State,20061008,49
763,Oklahoma State,20061008,50
764,Houston,20061008,51
765,Kansas State,20061008,52
766,Hawai'i,20061008,53
767,Kentucky,20061008,54
768,Colorado State,20061008,55
769,Purdue,20061008,56
770,Air Force,20061008,57
771,Oregon State,20061008,58
772,Maryland,20061008,59
773,Central Michigan,20061008,60
774,Baylor,20061008,61
775,Northern Illinois,20061008,62
776,Syracuse,20061008,63
777,Kansas,20061008,64
778,Cincinnati,20061008,65
779,Iowa State,20061008,66
780,Vanderbilt,20061008,67
781,Kent State,20061008,68
782,Western Michigan,20061008,69
783,UTEP,20061008,70
784,Louisiana-Lafayette,20061008,71
785,Nevada,20061008,72
786,Ohio,20061008,73
787,East Carolina,20061008,74
788,Army,20061008,75
789,UAB,20061008,76
790,Connecticut,20061008,77
791,Arizona,20061008,78
792,UCF,20061008,79
793,San Jose State,20061008,80
794,SMU,20061008,81
795,Bowling Green,20061008,82
796,Wyoming,20061008,83
797,Middle Tennessee,20061008,84
798,Virginia,20061008,85
799,Akron,20061008,86
800,Fresno State,20061008,87
801,Illinois,20061008,88
802,Indiana,20061008,89
803,Mississippi,20061008,90
804,Toledo,20061008,91
805,North Carolina,20061008,92
806,Marshall,20061008,93
807,Tulane,20061008,94
808,Louisiana Tech,20061008,95
809,Idaho,20061008,96
810,Rice,20061008,97
811,New Mexico,20061008,98
812,Arkansas State,20061008,99
813,Memphis,20061008,100
814,Troy,20061008,101
815,Mississippi State,20061008,102
816,Ball State,20061008,103
817,Northwestern,20061008,104
818,New Mexico State,20061008,105
819,Stanford,20061008,106
820,UNLV,20061008,107
821,North Texas,20061008,108
822,Colorado,20061008,109
823,Louisiana-Monroe,20061008,110
824,San Diego State,20061008,111
825,Florida Atlantic,20061008,112
826,Buffalo,20061008,113
827,Utah State,20061008,114
828,Miami (Ohio),20061008,115
829,Florida International,20061008,116
830,Eastern Michigan,20061008,117
831,Duke,20061008,118
832,Temple,20061008,119
833,Ohio State,20061015,1
834,Michigan,20061015,2
835,USC,20061015,3
836,Florida,20061015,4
837,Louisville,20061015,5
838,Auburn,20061015,6
839,California,20061015,7
840,Boise State,20061015,8
841,Texas,20061015,9
842,Rutgers,20061015,10
843,LSU,20061015,11
844,West Virginia,20061015,12
845,Clemson,20061015,13
846,Tennessee,20061015,14
847,Nebraska,20061015,15
848,Wisconsin,20061015,16
849,Oregon,20061015,17
850,Notre Dame,20061015,18
851,Arkansas,20061015,19
852,Boston College,20061015,20
853,Missouri,20061015,21
854,Pittsburgh,20061015,22
855,Oklahoma,20061015,23
856,Texas A&M,20061015,24
857,Georgia Tech,20061015,25
858,Tulsa,20061015,26
859,Wake Forest,20061015,27
860,Washington State,20061015,28
861,Iowa,20061015,29
862,BYU,20061015,30
863,UCLA,20061015,31
864,Georgia,20061015,32
865,Virginia Tech,20061015,33
866,Alabama,20061015,34
867,Florida State,20061015,35
868,Miami (Florida),20061015,36
869,Penn State,20061015,37
870,Southern Mississippi,20061015,38
871,South Carolina,20061015,39
872,Texas Tech,20061015,40
873,TCU,20061015,41
874,Navy,20061015,42
875,Washington,20061015,43
876,South Florida,20061015,44
877,Oklahoma State,20061015,45
878,Arizona State,20061015,46
879,Oregon State,20061015,47
880,Utah,20061015,48
881,Hawai'i,20061015,49
882,Air Force,20061015,50
883,Minnesota,20061015,51
884,Michigan State,20061015,52
885,Purdue,20061015,53
886,Vanderbilt,20061015,54
887,Houston,20061015,55
888,Maryland,20061015,56
889,North Carolina State,20061015,57
890,Kent State,20061015,58
891,Central Michigan,20061015,59
892,Western Michigan,20061015,60
893,Colorado State,20061015,61
894,Kansas State,20061015,62
895,Kentucky,20061015,63
896,Ohio,20061015,64
897,Wyoming,20061015,65
898,Connecticut,20061015,66
899,UTEP,20061015,67
900,Northern Illinois,20061015,68
901,Cincinnati,20061015,69
902,Syracuse,20061015,70
903,Baylor,20061015,71
904,Louisiana-Lafayette,20061015,72
905,Indiana,20061015,73
906,Arizona,20061015,74
907,Nevada,20061015,75
908,Kansas,20061015,76
909,SMU,20061015,77
910,San Jose State,20061015,78
911,Iowa State,20061015,79
912,Bowling Green,20061015,80
913,Army,20061015,81
914,Akron,20061015,82
915,Middle Tennessee,20061015,83
916,East Carolina,20061015,84
917,UAB,20061015,85
918,Virginia,20061015,86
919,Idaho,20061015,87
920,New Mexico,20061015,88
921,Illinois,20061015,89
922,Arkansas State,20061015,90
923,Mississippi,20061015,91
924,UCF,20061015,92
925,Rice,20061015,93
926,Mississippi State,20061015,94
927,Tulane,20061015,95
928,Fresno State,20061015,96
929,Colorado,20061015,97
930,Troy,20061015,98
931,Toledo,20061015,99
932,New Mexico State,20061015,100
933,North Carolina,20061015,101
934,Marshall,20061015,102
935,Ball State,20061015,103
936,Louisiana Tech,20061015,104
937,Memphis,20061015,105
938,North Texas,20061015,106
939,Northwestern,20061015,107
940,Florida Atlantic,20061015,108
941,UNLV,20061015,109
942,San Diego State,20061015,110
943,Miami (Ohio),20061015,111
944,Louisiana-Monroe,20061015,112
945,Stanford,20061015,113
946,Buffalo,20061015,114
947,Utah State,20061015,115
948,Eastern Michigan,20061015,116
949,Florida International,20061015,117
950,Duke,20061015,118
951,Temple,20061015,119
952,Ohio State,20061022,1
953,Michigan,20061022,2
954,USC,20061022,3
955,Louisville,20061022,4
956,Florida,20061022,5
957,Rutgers,20061022,6
958,Auburn,20061022,7
959,West Virginia,20061022,8
960,Texas,20061022,9
961,Boise State,20061022,10
962,California,20061022,11
963,Clemson,20061022,12
964,LSU,20061022,13
965,Wisconsin,20061022,14
966,Tennessee,20061022,15
967,Boston College,20061022,16
968,Missouri,20061022,17
969,Notre Dame,20061022,18
970,Arkansas,20061022,19
971,Nebraska,20061022,20
972,Texas A&M,20061022,21
973,Oklahoma,20061022,22
974,Oregon,20061022,23
975,Washington State,20061022,24
976,Pittsburgh,20061022,25
977,Tulsa,20061022,26
978,Virginia Tech,20061022,27
979,BYU,20061022,28
980,Georgia Tech,20061022,29
981,Wake Forest,20061022,30
982,Iowa,20061022,31
983,South Carolina,20061022,32
984,Penn State,20061022,33
985,Georgia,20061022,34
986,Alabama,20061022,35
987,UCLA,20061022,36
988,TCU,20061022,37
989,Florida State,20061022,38
990,Miami (Florida),20061022,39
991,Texas Tech,20061022,40
992,Oregon State,20061022,41
993,Hawai'i,20061022,42
994,Arizona State,20061022,43
995,Navy,20061022,44
996,Washington,20061022,45
997,Michigan State,20061022,46
998,Houston,20061022,47
999,Oklahoma State,20061022,48
1000,Southern Mississippi,20061022,49
1001,Maryland,20061022,50
1002,Minnesota,20061022,51
1003,Central Michigan,20061022,52
1004,Utah,20061022,53
1005,Western Michigan,20061022,54
1006,Ohio,20061022,55
1007,Cincinnati,20061022,56
1008,Wyoming,20061022,57
1009,South Florida,20061022,58
1010,Air Force,20061022,59
1011,Purdue,20061022,60
1012,Kentucky,20061022,61
1013,Kent State,20061022,62
