,Team,Date,Rank
399,USC,20090919,40
400,Florida,20090919,41
401,James Madison,20090919,42
402,Oregon,20090919,43
403,Northern Iowa,20090919,44
404,Kansas,20090919,45
405,Richmond,20090919,46
406,Ohio State,20090919,47
407,New Hampshire,20090919,48
408,Holy Cross,20090919,49
409,Texas Tech,20090919,50
410,Georgia,20090919,51
411,Delaware,20090919,52
412,Southern Illinois,20090919,53
413,Texas,20090919,54
414,Clemson,20090919,55
415,Villanova,20090919,56
416,Arizona State,20090919,57
417,Montana,20090919,58
418,Virginia Tech,20090919,59
419,Wofford,20090919,60
420,S Dakota State,20090919,61
421,South Florida,20090919,62
422,BYU,20090919,63
423,Ga Southern,20090919,64
424,Eastern Washington,20090919,65
425,Cincinnati,20090919,66
426,Auburn,20090919,67
427,Penn,20090919,68
428,Lafayette,20090919,69
429,Boise State,20090919,70
430,Penn State,20090919,71
431,McNeese State,20090919,72
432,Elon,20090919,73
433,Boston College,20090919,74
434,Tennessee,20090919,75
435,Cal Poly SLO,20090919,76
436,Brown,20090919,77
437,Oregon State,20090919,78
438,Michigan,20090919,79
439,Youngstown State,20090919,80
440,San Diego,20090919,81
441,Wisconsin,20090919,82
442,California,20090919,83
443,Dayton,20090919,84
444,Furman,20090919,85
445,Arkansas,20090919,86
446,Hawai'i,20090919,87
447,Hofstra,20090919,88
448,Colgate,20090919,89
449,Oklahoma State,20090919,90
450,Kentucky,20090919,91
451,Liberty,20090919,92
452,Lehigh,20090919,93
453,Arizona,20090919,94
454,South Carolina,20090919,95
455,Albany NY,20090919,96
456,Citadel,20090919,97
457,Utah,20090919,98
458,Michigan State,20090919,99
459,Fordham,20090919,100
460,Hampton,20090919,101
461,Alabama,20090919,102
462,TCU,20090919,103
463,Princeton,20090919,104
464,Illinois State,20090919,105
465,UCLA,20090919,106
466,Wake Forest,20090919,107
467,Cornell,20090919,108
468,William & Mary,20090919,109
469,Rutgers,20090919,110
470,Louisville,20090919,111
471,S Carolina State,20090919,112
472,Northeastern,20090919,113
473,Texas A&M,20090919,114
474,Air Force,20090919,115
475,UCentral Davis,20090919,116
476,Coastal Car,20090919,117
477,Nebraska,20090919,118
478,Georgia Tech,20090919,119
479,Sam Houston State,20090919,120
480,Nicholls State,20090926,1
481,Maryland,20090926,2
482,Virginia,20090926,3
483,Northern Arizona,20090926,4
484,Eastern Kentucky,20090926,5
485,Connecticut,20090926,6
486,Washington,20090926,7
487,Maine,20090926,8
488,Dartmouth,20090926,9
489,Florida State,20090926,10
490,Illinois,20090926,11
491,Western Illinois,20090926,12
492,Stony Brook,20090926,13
493,Tulsa,20090926,14
494,Kansas State,20090926,15
495,Towson,20090926,16
496,Montana State,20090926,17
497,UCF,20090926,18
498,Purdue,20090926,19
499,Delaware State,20090926,20
500,Grambling,20090926,21
501,Colorado,20090926,22
502,Troy,20090926,23
503,Rhode Island,20090926,24
504,Texas State,20090926,25
505,Fresno State,20090926,26
506,Pittsburgh,20090926,27
507,Portland State,20090926,28
508,Weber State,20090926,29
509,Vanderbilt,20090926,30
510,Washington State,20090926,31
511,Chattanooga,20090926,32
512,Monmouth NJ,20090926,33
513,Navy,20090926,34
514,New Mexico,20090926,35
515,Duquesne,20090926,36
516,Southern Univ,20090926,37
517,North Carolina State,20090926,38
518,Mississippi State,20090926,39
519,Eastern Illinois,20090926,40
520,Alabama A&M,20090926,41
521,East Carolina,20090926,42
522,North Carolina,20090926,43
523,Columbia,20090926,44
524,Jacksonville State,20090926,45
525,Iowa,20090926,46
526,Miami (Florida),20090926,47
527,Bucknell,20090926,48
528,Jackson State,20090926,49
529,Indiana,20090926,50
530,Stanford,20090926,51
531,W Salem State,20090926,52
532,Bryant,20090926,53
533,Colorado State,20090926,54
534,Southern Mississippi,20090926,55
535,Campbell,20090926,56
536,Cent Arkansas,20090926,57
537,Notre Dame,20090926,58
538,Ball State,20090926,59
539,Missouri State,20090926,60
540,NCentral Central,20090926,61
541,Houston,20090926,62
542,Mississippi,20090926,63
543,North Dakota,20090926,64
544,Old Dominion,20090926,65
545,Nevada,20090926,66
546,Central Michigan,20090926,67
547,Presbyterian,20090926,68
548,South Dakota,20090926,69
549,Florida Atlantic,20090926,70
550,Wyoming,20090926,71
551,Bethune-Cookman,20090926,72
552,TNorthern Martin,20090926,73
553,WKU,20090926,74
554,Western Michigan,20090926,75
555,Western Carolina,20090926,76
556,Morgan State,20090926,77
557,Iowa State,20090926,78
558,San Diego State,20090926,79
559,Davidson,20090926,80
560,Central Conn,20090926,81
561,Northwestern,20090926,82
562,Bowling Green,20090926,83
563,Gardner Webb,20090926,84
564,Idaho State,20090926,85
565,Minnesota,20090926,86
566,Marshall,20090926,87
567,CSouthern Sacramento,20090926,88
568,Wagner,20090926,89
569,UNLV,20090926,90
570,Louisiana-Monroe,20090926,91
571,Morehead State,20090926,92
572,Norfolk State,20090926,93
573,Toledo,20090926,94
574,Middle Tennessee,20090926,95
575,Northwestern LA,20090926,96
576,SEastern Louisiana,20090926,97
577,Ohio,20090926,98
578,Memphis,20090926,99
579,Drake,20090926,100
580,Southern Utah,20090926,101
581,Baylor,20090926,102
582,UTEP,20090926,103
583,Prairie View,20090926,104
584,SF Austin,20090926,105
585,Syracuse,20090926,106
586,Arkansas State,20090926,107
587,Robert Morris,20090926,108
588,Ark Pine Bluff,20090926,109
589,Duke,20090926,110
590,Buffalo,20090926,111
591,Tennessee State,20090926,112
592,Alabama State,20090926,113
593,Akron,20090926,114
594,San Jose State,20090926,115
595,Howard,20090926,116
596,Northern Colorado,20090926,117
597,Kent State,20090926,118
598,Miami (Ohio),20090926,119
599,Tennessee Tech,20090926,120
600,Georgetown,20091003,1
601,Tulane,20091003,2
602,Eastern Michigan,20091003,3
603,Florida A&M,20091003,4
604,Austin Peay,20091003,5
605,SMU,20091003,6
606,Rice,20091003,7
607,Sacred Heart,20091003,8
608,Samford,20091003,9
609,Louisiana Tech,20091003,10
610,Northern Illinois,20091003,11
611,Charleston So,20091003,12
612,Alcorn State,20091003,13
613,Army,20091003,14
614,UAB,20091003,15
615,Marist,20091003,16
616,St Francis PA,20091003,17
617,Louisiana-Lafayette,20091003,18
618,New Mexico State,20091003,19
619,Jacksonville,20091003,20
620,VMI,20091003,21
621,Utah State,20091003,22
622,Temple,20091003,23
623,MS Valley State,20091003,24
624,SE Missouri State,20091003,25
625,Idaho,20091003,26
626,North Texas,20091003,27
627,Murray State,20091003,28
628,Valparaiso,20091003,29
629,Florida International,20091003,30
630,NCentral A&T,20091003,31
631,Indiana State,20091003,32
632,Butler,20091003,33
633,TX Southern,20091003,34
634,Savannah State,20091003,35
635,Florida,20091003,36
636,USC,20091003,37
637,Oklahoma,20091003,38
638,Texas,20091003,39
639,TCU,20091003,40
640,Utah,20091003,41
641,Penn State,20091003,42
642,Texas Tech,20091003,43
643,Ohio State,20091003,44
644,Alabama,20091003,45
645,Missouri,20091003,46
646,Georgia,20091003,47
647,LSU,20091003,48
648,West Virginia,20091003,49
649,Oregon,20091003,50
650,Oregon State,20091003,51
651,Boise State,20091003,52
652,Virginia Tech,20091003,53
653,Kansas,20091003,54
654,Florida State,20091003,55
655,Boston College,20091003,56
656,California,20091003,57
657,Iowa,20091003,58
658,Arizona,20091003,59
659,BYU,20091003,60
660,Cincinnati,20091003,61
661,South Florida,20091003,62
662,Clemson,20091003,63
663,Oklahoma State,20091003,64
664,Connecticut,20091003,65
665,Wake Forest,20091003,66
666,Tulsa,20091003,67
667,Rutgers,20091003,68
668,Mississippi,20091003,69
669,Air Force,20091003,70
670,Nebraska,20091003,71
671,Michigan State,20091003,72
672,Illinois,20091003,73
673,East Carolina,20091003,74
674,Tennessee,20091003,75
675,Pittsburgh,20091003,76
676,Georgia Tech,20091003,77
677,Troy,20091003,78
678,Ball State,20091003,79
679,Arizona State,20091003,80
680,Vanderbilt,20091003,81
681,North Carolina,20091003,82
682,Northwestern,20091003,83
683,South Carolina,20091003,84
684,Kentucky,20091003,85
685,Wisconsin,20091003,86
686,Southern Mississippi,20091003,87
687,Purdue,20091003,88
688,Houston,20091003,89
689,Nevada,20091003,90
690,Maryland,20091003,91
691,Navy,20091003,92
692,Auburn,20091003,93
693,Virginia,20091003,94
694,Arkansas,20091003,95
695,Hawai'i,20091003,96
696,Rice,20091003,97
697,Fresno State,20091003,98
698,Buffalo,20091003,99
699,Miami (Florida),20091003,100
700,Stanford,20091003,101
701,Memphis,20091003,102
702,Bowling Green,20091003,103
703,North Carolina State,20091003,104
704,Florida Atlantic,20091003,105
705,Arkansas State,20091003,106
706,New Mexico,20091003,107
707,Notre Dame,20091003,108
708,Central Michigan,20091003,109
709,Western Michigan,20091003,110
710,UCF,20091003,111
711,Louisiana Tech,20091003,112
712,Kansas State,20091003,113
713,Mississippi State,20091003,114
714,Temple,20091003,115
715,Middle Tennessee,20091003,116
716,Louisville,20091003,117
717,Colorado State,20091003,118
718,Michigan,20091003,119
719,Colorado,20091003,120
720,San Jose State,20091010,1
721,Northern Illinois,20091010,2
722,Baylor,20091010,3
723,Duke,20091010,4
724,UCLA,20091010,5
725,Minnesota,20091010,6
726,UNLV,20091010,7
727,UTEP,20091010,8
728,Akron,20091010,9
729,Louisiana-Lafayette,20091010,10
730,Eastern Michigan,20091010,11
731,Texas A&M,20091010,12
732,WKU,20091010,13
733,Louisiana-Monroe,20091010,14
734,Ohio,20091010,15
735,Kent State,20091010,16
736,Wyoming,20091010,17
737,Army,20091010,18
738,Marshall,20091010,19
739,Utah State,20091010,20
740,Toledo,20091010,21
741,Indiana,20091010,22
742,New Mexico State,20091010,23
743,UAB,20091010,24
744,Florida International,20091010,25
745,Miami (Ohio),20091010,26
746,Iowa State,20091010,27
747,Tulane,20091010,28
748,San Diego State,20091010,29
749,Syracuse,20091010,30
750,Idaho,20091010,31
751,North Texas,20091010,32
752,SMU,20091010,33
753,Washington State,20091010,34
754,Washington,20091010,35
755,Florida,20091010,36
756,USC,20091010,37
757,Utah,20091010,38
758,Texas,20091010,39
759,Oklahoma,20091010,40
760,Alabama,20091010,41
761,Texas Tech,20091010,42
762,TCU,20091010,43
763,Boise State,20091010,44
764,Penn State,20091010,45
765,Ohio State,20091010,46
766,Georgia,20091010,47
767,Mississippi,20091010,48
768,Oregon,20091010,49
769,Oklahoma State,20091010,50
770,BYU,20091010,51
771,LSU,20091010,52
772,Georgia Tech,20091010,53
773,Oregon State,20091010,54
774,Virginia Tech,20091010,55
775,Missouri,20091010,56
776,Cincinnati,20091010,57
777,Michigan State,20091010,58
778,California,20091010,59
779,Nebraska,20091010,60
780,Florida State,20091010,61
781,Arizona,20091010,62
782,West Virginia,20091010,63
783,Pittsburgh,20091010,64
784,Tulsa,20091010,65
785,Ball State,20091010,66
786,Iowa,20091010,67
787,Northwestern,20091010,68
788,Kansas,20091010,69
789,Maryland,20091010,70
790,Vanderbilt,20091010,71
791,South Florida,20091010,72
792,Boston College,20091010,73
793,Rice,20091010,74
794,Clemson,20091010,75
795,North Carolina,20091010,76
796,Western Michigan,20091010,77
797,Connecticut,20091010,78
798,Wisconsin,20091010,79
799,South Carolina,20091010,80
800,Arizona State,20091010,81
801,Wake Forest,20091010,82
802,Houston,20091010,83
803,Kentucky,20091010,84
804,East Carolina,20091010,85
805,Air Force,20091010,86
806,Virginia,20091010,87
807,Stanford,20091010,88
808,Rutgers,20091010,89
809,Auburn,20091010,90
810,UCLA,20091010,91
811,Arkansas,20091010,92
812,North Carolina State,20091010,93
813,Notre Dame,20091010,94
814,Miami (Florida),20091010,95
815,Louisiana Tech,20091010,96
816,Navy,20091010,97
817,Tennessee,20091010,98
818,Minnesota,20091010,99
819,Illinois,20091010,100
820,Colorado,20091010,101
821,Mississippi State,20091010,102
822,Nevada,20091010,103
823,Hawai'i,20091010,104
824,Louisville,20091010,105
825,Southern Mississippi,20091010,106
826,Michigan,20091010,107
827,Purdue,20091010,108
828,Troy,20091010,109
829,Duke,20091010,110
830,Kansas State,20091010,111
831,Colorado State,20091010,112
832,Baylor,20091010,113
833,Florida Atlantic,20091010,114
834,Central Michigan,20091010,115
835,Texas A&M,20091010,116
836,San Jose State,20091010,117
837,Fresno State,20091010,118
838,Wyoming,20091010,119
839,Indiana,20091010,120
840,Buffalo,20091017,1
841,UTEP,20091017,2
842,New Mexico,20091017,3
843,UNLV,20091017,4
844,Louisiana-Lafayette,20091017,5
845,Arkansas State,20091017,6
846,Washington State,20091017,7
847,Washington,20091017,8
848,Middle Tennessee,20091017,9
849,Marshall,20091017,10
850,Iowa State,20091017,11
851,Memphis,20091017,12
852,Florida International,20091017,13
853,Bowling Green,20091017,14
854,Syracuse,20091017,15
855,Northern Illinois,20091017,16
856,Temple,20091017,17
857,Ohio,20091017,18
858,UAB,20091017,19
859,Kent State,20091017,20
860,Akron,20091017,21
861,UCF,20091017,22
862,Louisiana-Monroe,20091017,23
863,Toledo,20091017,24
864,Utah State,20091017,25
865,New Mexico State,20091017,26
866,Miami (Ohio),20091017,27
867,San Diego State,20091017,28
868,Army,20091017,29
869,Eastern Michigan,20091017,30
870,Tulane,20091017,31
871,SMU,20091017,32
872,Idaho,20091017,33
873,North Texas,20091017,34
874,WKU,20091017,35
875,Florida,20091017,36
876,James Madison,20091017,37
877,Richmond,20091017,38
878,Texas,20091017,39
879,USC,20091017,40
880,Villanova,20091017,41
881,Oklahoma,20091017,42
882,Appalachian State,20091017,43
883,Montana,20091017,44
884,Utah,20091017,45
885,Alabama,20091017,46
886,Wofford,20091017,47
887,Cal Poly SLO,20091017,48
888,Penn State,20091017,49
889,Texas Tech,20091017,50
890,New Hampshire,20091017,51
891,Northern Iowa,20091017,52
892,TCU,20091017,53
893,Boise State,20091017,54
894,William & Mary,20091017,55
895,Weber State,20091017,56
896,Georgia,20091017,57
897,Ohio State,20091017,58
898,Harvard,20091017,59
899,Southern Illinois,20091017,60
900,Oregon,20091017,61
901,Oregon State,20091017,62
902,Massachusetts,20091017,63
903,S Carolina State,20091017,64
904,Missouri,20091017,65
905,Mississippi,20091017,66
906,Elon,20091017,67
907,Liberty,20091017,68
908,Oklahoma State,20091017,69
909,California,20091017,70
910,Cent Arkansas,20091017,71
911,Maine,20091017,72
912,Virginia Tech,20091017,73
913,Florida State,20091017,74
914,Eastern Washington,20091017,75
915,Furman,20091017,76
916,Pittsburgh,20091017,77
917,Nebraska,20091017,78
918,Ga Southern,20091017,79
919,Jacksonville State,20091017,80
920,Cincinnati,20091017,81
921,Iowa,20091017,82
922,Brown,20091017,83
923,Holy Cross,20091017,84
924,Georgia Tech,20091017,85
925,West Virginia,20091017,86
926,Colgate,20091017,87
927,Florida A&M,20091017,88
928,Michigan State,20091017,89
929,Boston College,20091017,90
930,Albany NY,20091017,91
931,Grambling,20091017,92
932,BYU,20091017,93
933,North Carolina,20091017,94
934,Eastern Kentucky,20091017,95
935,S Dakota State,20091017,96
936,Wake Forest,20091017,97
937,Ball State,20091017,98
938,McNeese State,20091017,99
939,Samford,20091017,100
940,Tulsa,20091017,101
941,Kansas,20091017,102
942,Lafayette,20091017,103
943,N Dakota State,20091017,104
944,Rice,20091017,105
945,Arizona,20091017,106
946,Tennessee State,20091017,107
947,TNorthern Martin,20091017,108
948,LSU,20091017,109
949,Northwestern,20091017,110
950,Montana State,20091017,111
951,Penn,20091017,112
952,Clemson,20091017,113
953,Rutgers,20091017,114
954,Yale,20091017,115
955,Prairie View,20091017,116
956,Maryland,20091017,117
957,Miami (Florida),20091017,118
958,Delaware,20091017,119
959,Bethune-Cookman,20091017,120
960,South Florida,20091024,1
961,Connecticut,20091024,2
962,Texas State,20091024,3
963,Western Illinois,20091024,4
964,South Carolina,20091024,5
965,Vanderbilt,20091024,6
966,Northwestern LA,20091024,7
967,Citadel,20091024,8
968,East Carolina,20091024,9
969,Air Force,20091024,10
970,Northern Arizona,20091024,11
971,Charleston So,20091024,12
972,Navy,20091024,13
973,Houston,20091024,14
974,San Diego,20091024,15
975,Lehigh,20091024,16
976,North Carolina State,20091024,17
977,Kentucky,20091024,18
978,Coastal Car,20091024,19
979,Hofstra,20091024,20
980,Virginia,20091024,21
981,Notre Dame,20091024,22
982,CSouthern Sacramento,20091024,23
983,Monmouth NJ,20091024,24
984,Wisconsin,20091024,25
985,Nevada,20091024,26
986,Sam Houston State,20091024,27
987,Central Conn,20091024,28
988,Western Michigan,20091024,29
989,Colorado State,20091024,30
990,UCentral Davis,20091024,31
991,Stony Brook,20091024,32
992,Minnesota,20091024,33
993,Buffalo,20091024,34
994,Hampton,20091024,35
995,Morgan State,20091024,36
996,Tennessee,20091024,37
997,Stanford,20091024,38
998,Southern Univ,20091024,39
999,SEastern Louisiana,20091024,40
1000,Troy,20091024,41
1001,Auburn,20091024,42
1002,Dayton,20091024,43
