,Team,Date,Rank
1003,Florida Atlantic,20121020,12
1004,UAB,20121020,13
1005,Texas State,20121020,14
1006,South Alabama,20121020,15
1007,Middle Tennessee,20121020,16
1008,Idaho,20121020,17
1009,New Mexico,20121020,18
1010,Memphis,20121020,19
1011,Massachusetts,20121020,20
1012,Akron,20121020,21
1013,LSU,20121020,22
1014,Oklahoma,20121020,23
1015,USC,20121020,24
1016,Wisconsin,20121020,25
1017,Alabama,20121020,26
1018,Oklahoma State,20121020,27
1019,Oregon,20121020,28
1020,Texas,20121020,29
1021,Michigan State,20121020,30
1022,Michigan,20121020,31
1023,Georgia,20121020,32
1024,Ohio State,20121020,33
1025,Utah,20121020,34
1026,Florida State,20121020,35
1027,North Carolina,20121020,36
1028,Clemson,20121020,37
1029,Cincinnati,20121020,38
1030,Texas A&M,20121020,39
1031,Florida,20121020,40
1032,Arkansas,20121020,41
1033,West Virginia,20121020,42
1034,TCU,20121020,43
1035,Missouri,20121020,44
1036,Stanford,20121020,45
1037,Mississippi State,20121020,46
1038,California,20121020,47
1039,Iowa,20121020,48
1040,Illinois,20121020,49
1041,Boise State,20121020,50
1042,Houston,20121020,51
1043,Virginia Tech,20121020,52
1044,BYU,20121020,53
1045,Georgia Tech,20121020,54
1046,Louisville,20121020,55
1047,North Carolina State,20121020,56
1048,South Florida,20121020,57
1049,Rutgers,20121020,58
1050,South Carolina,20121020,59
1051,Kansas State,20121020,60
1052,Nebraska,20121020,61
1053,Notre Dame,20121020,62
1054,UCLA,20121020,63
1055,Arizona State,20121020,64
1056,Minnesota,20121020,65
1057,Pittsburgh,20121020,66
1058,Virginia,20121020,67
1059,Connecticut,20121020,68
1060,Air Force,20121020,69
1061,Tennessee,20121020,70
1062,Auburn,20121020,71
1063,Iowa State,20121020,72
1064,Mississippi,20121020,73
1065,Washington,20121020,74
1066,Purdue,20121020,75
1067,Texas Tech,20121020,76
1068,Baylor,20121020,77
1069,Arizona,20121020,78
1070,Northwestern,20121020,79
1071,Penn State,20121020,80
1072,Indiana,20121020,81
1073,Boston College,20121020,82
1074,Miami (Florida),20121020,83
1075,Maryland,20121020,84
1076,Wake Forest,20121020,85
1077,Temple,20121020,86
1078,Northern Illinois,20121020,87
1079,Ohio,20121020,88
1080,Louisiana-Lafayette,20121020,89
1081,Tulsa,20121020,90
1082,Fresno State,20121020,91
1083,Southern Mississippi,20121020,92
1084,Louisiana Tech,20121020,93
1085,Toledo,20121020,94
1086,Florida International,20121020,95
1087,Bowling Green,20121020,96
1088,Arkansas State,20121020,97
1089,Oregon State,20121020,98
1090,Vanderbilt,20121020,99
1091,Kentucky,20121020,100
1092,Colorado,20121020,101
1093,Washington State,20121020,102
1094,Kansas,20121020,103
1095,Syracuse,20121020,104
1096,Duke,20121020,105
1097,Nevada,20121020,106
1098,Hawai'i,20121020,107
1099,Wyoming,20121020,108
1100,UCF,20121020,109
1101,Navy,20121020,110
1102,SMU,20121020,111
1103,Marshall,20121020,112
1104,Western Michigan,20121020,113
1105,Kent State,20121020,114
1106,WKU,20121020,115
1107,San Jose State,20121020,116
1108,Utah State,20121020,117
1109,Middle Tennessee,20121020,118
1110,Colorado State,20121020,119
1111,San Diego State,20121020,120
1112,East Carolina,20121020,121
1113,Tulane,20121020,122
1114,Eastern Michigan,20121020,123
1115,Miami (Ohio),20121020,124
1116,Troy,20121027,1
1117,Central Michigan,20121027,2
1118,Idaho,20121027,3
1119,UT San Antonio,20121027,4
1120,UTEP,20121027,5
1121,New Mexico,20121027,6
1122,Rice,20121027,7
1123,UAB,20121027,8
1124,Louisiana-Monroe,20121027,9
1125,Army,20121027,10
1126,North Texas,20121027,11
1127,Buffalo,20121027,12
1128,Florida Atlantic,20121027,13
1129,South Alabama,20121027,14
1130,Akron,20121027,15
1131,New Mexico State,20121027,16
1132,Texas State,20121027,17
1133,UNLV,20121027,18
1134,Memphis,20121027,19
1135,Ball State,20121027,20
1136,Massachusetts,20121027,21
1137,Alabama,20121027,22
1138,N Dakota State,20121027,23
1139,Sam Houston State,20121027,24
1140,USC,20121027,25
1141,LSU,20121027,26
1142,Ga Southern,20121027,27
1143,Northern Iowa,20121027,28
1144,Oklahoma,20121027,29
1145,Oregon,20121027,30
1146,Montana State,20121027,31
1147,Montana,20121027,32
1148,Michigan,20121027,33
1149,Florida State,20121027,34
1150,Wofford,20121027,35
1151,Towson,20121027,36
1152,Georgia,20121027,37
1153,Arkansas,20121027,38
1154,Appalachian State,20121027,39
1155,James Madison,20121027,40
1156,Oklahoma State,20121027,41
1157,South Carolina,20121027,42
1158,Illinois State,20121027,43
1159,Eastern Washington,20121027,44
1160,Wisconsin,20121027,45
1161,Texas,20121027,46
1162,Youngstown State,20121027,47
1163,Old Dominion,20121027,48
1164,Stanford,20121027,49
1165,West Virginia,20121027,50
1166,Lehigh,20121027,51
1167,New Hampshire,20121027,52
1168,Michigan State,20121027,53
1169,TCU,20121027,54
1170,Harvard,20121027,55
1171,Maine,20121027,56
1172,Nebraska,20121027,57
1173,Ohio State,20121027,58
1174,SF Austin,20121027,59
1175,Chattanooga,20121027,60
1176,Clemson,20121027,61
1177,Notre Dame,20121027,62
1178,Delaware,20121027,63
1179,Indiana State,20121027,64
1180,Kansas State,20121027,65
1181,Virginia Tech,20121027,66
1182,Stony Brook,20121027,67
1183,Eastern Kentucky,20121027,68
1184,Florida,20121027,69
1185,Boise State,20121027,70
1186,Cent Arkansas,20121027,71
1187,Cal Poly SLO,20121027,72
1188,Texas A&M,20121027,73
1189,Missouri,20121027,74
1190,Furman,20121027,75
1191,Southern Utah,20121027,76
1192,Utah,20121027,77
1193,Auburn,20121027,78
1194,Weber State,20121027,79
1195,S Dakota State,20121027,80
1196,Louisville,20121027,81
1197,BYU,20121027,82
1198,Jacksonville State,20121027,83
1199,Southern Illinois,20121027,84
1200,Tennessee,20121027,85
1201,Baylor,20121027,86
1202,Samford,20121027,87
1203,Liberty,20121027,88
1204,North Carolina State,20121027,89
1205,Rutgers,20121027,90
1206,Murray State,20121027,91
1207,North Dakota,20121027,92
1208,Washington,20121027,93
1209,North Carolina,20121027,94
1210,Portland State,20121027,95
1211,South Dakota,20121027,96
1212,Vanderbilt,20121027,97
1213,Georgia Tech,20121027,98
1214,Northern Arizona,20121027,99
1215,Bethune-Cookman,20121027,100
1216,California,20121027,101
1217,Houston,20121027,102
1218,Citadel,20121027,103
1219,Missouri State,20121027,104
1220,Mississippi State,20121027,105
1221,South Florida,20121027,106
1222,UCentral Davis,20121027,107
1223,McNeese State,20121027,108
1224,UCLA,20121027,109
1225,Iowa,20121027,110
1226,William & Mary,20121027,111
1227,Tennessee Tech,20121027,112
1228,Tulsa,20121027,113
1229,Cincinnati,20121027,114
1230,Holy Cross,20121027,115
1231,Elon,20121027,116
1232,Virginia,20121027,117
1233,Texas Tech,20121027,118
1234,CSouthern Sacramento,20121027,119
1235,Northwestern LA,20121027,120
1236,Pittsburgh,20121027,121
1237,Purdue,20121027,122
1238,Albany NY,20121027,123
1239,Norfolk State,20121027,124
1240,Illinois,20121103,1
1241,Louisiana Tech,20121103,2
1242,Brown,20121103,3
1243,S Carolina State,20121103,4
1244,Oregon State,20121103,5
1245,UCF,20121103,6
1246,TNorthern Martin,20121103,7
1247,Georgetown,20121103,8
1248,Arizona,20121103,9
1249,Southern Mississippi,20121103,10
1250,Villanova,20121103,11
1251,Richmond,20121103,12
1252,Miami (Florida),20121103,13
1253,Iowa State,20121103,14
1254,Duquesne,20121103,15
1255,Jackson State,20121103,16
1256,Arizona State,20121103,17
1257,Penn State,20121103,18
1258,Western Illinois,20121103,19
1259,Coastal Car,20121103,20
1260,Northwestern,20121103,21
1261,Washington State,20121103,22
1262,Rhode Island,20121103,23
1263,Bucknell,20121103,24
1264,Connecticut,20121103,25
1265,Nevada,20121103,26
1266,Cornell,20121103,27
1267,Drake,20121103,28
1268,Ohio,20121103,29
1269,Northern Illinois,20121103,30
1270,Colgate,20121103,31
1271,Lafayette,20121103,32
1272,Boston College,20121103,33
1273,Wake Forest,20121103,34
1274,Penn,20121103,35
1275,Yale,20121103,36
1276,SMU,20121103,37
1277,Toledo,20121103,38
1278,Tennessee State,20121103,39
1279,Presbyterian,20121103,40
1280,Florida International,20121103,41
1281,Mississippi,20121103,42
1282,Eastern Illinois,20121103,43
1283,San Diego,20121103,44
1284,Syracuse,20121103,45
1285,Arkansas State,20121103,46
1286,Jacksonville,20121103,47
1287,Grambling,20121103,48
1288,Western Michigan,20121103,49
1289,Minnesota,20121103,50
1290,SEastern Louisiana,20121103,51
1291,Dartmouth,20121103,52
1292,Duke,20121103,53
1293,Marshall,20121103,54
1294,Alabama State,20121103,55
1295,Florida A&M,20121103,56
1296,Louisiana-Lafayette,20121103,57
1297,Navy,20121103,58
1298,Bryant,20121103,59
1299,Hampton,20121103,60
1300,Utah State,20121103,61
1301,Kentucky,20121103,62
1302,Idaho State,20121103,63
1303,Monmouth NJ,20121103,64
1304,San Diego State,20121103,65
1305,Wyoming,20121103,66
1306,Georgia State,20121103,67
1307,Northern Colorado,20121103,68
1308,Temple,20121103,69
1309,Fresno State,20121103,70
1310,NCentral A&T,20121103,71
1311,Alabama A&M,20121103,72
1312,Miami (Ohio),20121103,73
1313,Maryland,20121103,74
1314,SE Missouri State,20121103,75
1315,Western Carolina,20121103,76
1316,East Carolina,20121103,77
1317,WKU,20121103,78
1318,Dayton,20121103,79
1319,Gardner Webb,20121103,80
1320,Bowling Green,20121103,81
1321,Kansas,20121103,82
1322,Central Conn,20121103,83
1323,Wagner,20121103,84
1324,Air Force,20121103,85
1325,Colorado,20121103,86
1326,Sacred Heart,20121103,87
1327,Kent State,20121103,88
1328,Nicholls State,20121103,89
1329,Army,20121103,90
1330,Morgan State,20121103,91
1331,Louisiana-Monroe,20121103,92
1332,Howard,20121103,93
1333,San Jose State,20121103,94
1334,Prairie View,20121103,95
1335,UTEP,20121103,96
1336,Lamar,20121103,97
1337,Austin Peay,20121103,98
1338,Indiana,20121103,99
1339,Hawai'i,20121103,100
1340,Fordham,20121103,101
1341,Marist,20121103,102
1342,Ball State,20121103,103
1343,North Texas,20121103,104
1344,Princeton,20121103,105
1345,Troy,20121103,106
1346,Ark Pine Bluff,20121103,107
1347,Eastern Michigan,20121103,108
1348,Robert Morris,20121103,109
1349,Columbia,20121103,110
1350,Colorado State,20121103,111
1351,Rice,20121103,112
1352,Campbell,20121103,113
1353,Southern Univ,20121103,114
1354,Massachusetts,20121103,115
1355,Central Michigan,20121103,116
1356,Morehead State,20121103,117
1357,VMI,20121103,118
1358,Buffalo,20121103,119
1359,Idaho,20121103,120
1360,St Francis PA,20121103,121
1361,Charleston So,20121103,122
1362,UAB,20121103,123
1363,Texas State,20121103,124
1364,Butler,20121110,1
1365,TX Southern,20121110,2
1366,New Mexico State,20121110,3
1367,Tulane,20121110,4
1368,Delaware State,20121110,5
1369,NCentral Central,20121110,6
1370,South Alabama,20121110,7
1371,Middle Tennessee,20121110,8
1372,Davidson,20121110,9
1373,Alcorn State,20121110,10
1374,UNLV,20121110,11
1375,UT San Antonio,20121110,12
1376,MS Valley State,20121110,13
1377,Savannah State,20121110,14
1378,New Mexico,20121110,15
1379,Florida Atlantic,20121110,16
1380,Valparaiso,20121110,17
1381,Memphis,20121110,18
1382,Akron,20121110,19
1383,Alabama,20121110,20
1384,N Dakota State,20121110,21
1385,Sam Houston State,20121110,22
1386,USC,20121110,23
1387,LSU,20121110,24
1388,Northern Iowa,20121110,25
1389,Ga Southern,20121110,26
1390,Oklahoma,20121110,27
1391,Oregon,20121110,28
1392,Montana State,20121110,29
1393,Montana,20121110,30
1394,Michigan,20121110,31
1395,Florida State,20121110,32
1396,Wofford,20121110,33
1397,Illinois State,20121110,34
1398,Georgia,20121110,35
1399,Arkansas,20121110,36
1400,Youngstown State,20121110,37
1401,Harvard,20121110,38
1402,Oklahoma State,20121110,39
1403,Wisconsin,20121110,40
1404,Towson,20121110,41
1405,Eastern Washington,20121110,42
1406,South Carolina,20121110,43
1407,Texas,20121110,44
1408,James Madison,20121110,45
1409,Lehigh,20121110,46
1410,Stanford,20121110,47
1411,Michigan State,20121110,48
1412,Chattanooga,20121110,49
1413,New Hampshire,20121110,50
1414,Ohio State,20121110,51
1415,West Virginia,20121110,52
1416,SF Austin,20121110,53
1417,Appalachian State,20121110,54
1418,TCU,20121110,55
1419,Nebraska,20121110,56
1420,Maine,20121110,57
1421,Old Dominion,20121110,58
1422,Florida,20121110,59
1423,Virginia Tech,20121110,60
1424,Indiana State,20121110,61
1425,Furman,20121110,62
1426,Clemson,20121110,63
1427,Notre Dame,20121110,64
1428,Cal Poly SLO,20121110,65
1429,Southern Utah,20121110,66
1430,Kansas State,20121110,67
1431,Missouri,20121110,68
1432,Delaware,20121110,69
1433,Weber State,20121110,70
1434,Boise State,20121110,71
1435,Texas A&M,20121110,72
1436,Stony Brook,20121110,73
1437,Eastern Kentucky,20121110,74
1438,Utah,20121110,75
1439,Tennessee,20121110,76
1440,Cent Arkansas,20121110,77
1441,S Dakota State,20121110,78
1442,Baylor,20121110,79
1443,Auburn,20121110,80
1444,Jacksonville State,20121110,81
1445,Southern Illinois,20121110,82
1446,Louisville,20121110,83
1447,BYU,20121110,84
1448,Samford,20121110,85
1449,Murray State,20121110,86
1450,California,20121110,87
1451,Georgia Tech,20121110,88
1452,North Dakota,20121110,89
1453,Portland State,20121110,90
1454,Mississippi State,20121110,91
1455,North Carolina,20121110,92
1456,South Dakota,20121110,93
1457,Northern Arizona,20121110,94
1458,Washington,20121110,95
1459,North Carolina State,20121110,96
1460,Bethune-Cookman,20121110,97
1461,Citadel,20121110,98
1462,Rutgers,20121110,99
1463,South Florida,20121110,100
1464,Liberty,20121110,101
1465,Missouri State,20121110,102
1466,Vanderbilt,20121110,103
1467,Iowa,20121110,104
1468,UCentral Davis,20121110,105
1469,McNeese State,20121110,106
1470,Houston,20121110,107
1471,UCLA,20121110,108
1472,William & Mary,20121110,109
1473,Tennessee Tech,20121110,110
1474,Pittsburgh,20121110,111
1475,Texas Tech,20121110,112
1476,Holy Cross,20121110,113
1477,Elon,20121110,114
1478,Virginia,20121110,115
1479,Miami (Florida),20121110,116
1480,CSouthern Sacramento,20121110,117
1481,Northwestern LA,20121110,118
1482,Tulsa,20121110,119
1483,Cincinnati,20121110,120
1484,Albany NY,20121110,121
1485,Brown,20121110,122
1486,UCF,20121110,123
1487,Purdue,20121110,124
1488,S Carolina State,20121117,1
1489,TNorthern Martin,20121117,2
1490,Arizona State,20121117,3
1491,Illinois,20121117,4
1492,Georgetown,20121117,5
1493,Villanova,20121117,6
1494,Arizona,20121117,7
1495,Oregon State,20121117,8
1496,Richmond,20121117,9
1497,Duquesne,20121117,10
1498,Louisiana Tech,20121117,11
1499,Northwestern,20121117,12
1500,Jackson State,20121117,13
1501,Norfolk State,20121117,14
1502,Iowa State,20121117,15
1503,Penn State,20121117,16
1504,Western Illinois,20121117,17
1505,Coastal Car,20121117,18
1506,Southern Mississippi,20121117,19
1507,Washington State,20121117,20
1508,Rhode Island,20121117,21
1509,Bucknell,20121117,22
1510,Nevada,20121117,23
1511,Connecticut,20121117,24
1512,Cornell,20121117,25
1513,Drake,20121117,26
1514,Wake Forest,20121117,27
1515,Ohio,20121117,28
1516,Colgate,20121117,29
1517,Lafayette,20121117,30
1518,SMU,20121117,31
1519,Boston College,20121117,32
1520,Penn,20121117,33
1521,Yale,20121117,34
1522,Mississippi,20121117,35
1523,Western Michigan,20121117,36
1524,Tennessee State,20121117,37
1525,Presbyterian,20121117,38
1526,Syracuse,20121117,39
1527,Minnesota,20121117,40
1528,Eastern Illinois,20121117,41
1529,San Diego,20121117,42
1530,Florida International,20121117,43
1531,Arkansas State,20121117,44
1532,Jacksonville,20121117,45
1533,Grambling,20121117,46
1534,Duke,20121117,47
1535,Northern Illinois,20121117,48
1536,SEastern Louisiana,20121117,49
1537,Dartmouth,20121117,50
1538,Toledo,20121117,51
1539,Navy,20121117,52
1540,Alabama State,20121117,53
1541,Florida A&M,20121117,54
1542,Temple,20121117,55
1543,Kentucky,20121117,56
1544,Bryant,20121117,57
1545,Hampton,20121117,58
1546,Maryland,20121117,59
1547,Marshall,20121117,60
1548,Idaho State,20121117,61
1549,Monmouth NJ,20121117,62
1550,Louisiana-Lafayette,20121117,63
1551,Utah State,20121117,64
1552,Georgia State,20121117,65
1553,Northern Colorado,20121117,66
1554,San Diego State,20121117,67
1555,Fresno State,20121117,68
1556,NCentral A&T,20121117,69
1557,Alabama A&M,20121117,70
1558,Air Force,20121117,71
1559,Wyoming,20121117,72
1560,SE Missouri State,20121117,73
1561,Western Carolina,20121117,74
1562,East Carolina,20121117,75
1563,Colorado,20121117,76
1564,Dayton,20121117,77
1565,Gardner Webb,20121117,78
1566,Miami (Ohio),20121117,79
1567,Bowling Green,20121117,80
1568,Central Conn,20121117,81
1569,Wagner,20121117,82
1570,Kansas,20121117,83
1571,Army,20121117,84
1572,Sacred Heart,20121117,85
1573,WKU,20121117,86
1574,Nicholls State,20121117,87
1575,San Jose State,20121117,88
1576,Morgan State,20121117,89
1577,Kent State,20121117,90
1578,Howard,20121117,91
1579,Louisiana-Monroe,20121117,92
1580,Prairie View,20121117,93
1581,Indiana,20121117,94
1582,Lamar,20121117,95
1583,Austin Peay,20121117,96
1584,Hawai'i,20121117,97
1585,UTEP,20121117,98
1586,Fordham,20121117,99
1587,Marist,20121117,100
1588,Ball State,20121117,101
1589,Troy,20121117,102
1590,Princeton,20121117,103
1591,Colorado State,20121117,104
1592,Ark Pine Bluff,20121117,105
1593,North Texas,20121117,106
1594,Robert Morris,20121117,107
1595,Columbia,20121117,108
1596,Eastern Michigan,20121117,109
1597,Rice,20121117,110
1598,Campbell,20121117,111
1599,Southern Univ,20121117,112
1600,Massachusetts,20121117,113
1601,Central Michigan,20121117,114
1602,Morehead State,20121117,115
1603,VMI,20121117,116
1604,Buffalo,20121117,117
1605,UAB,20121117,118
1606,St Francis PA,20121117,119
1607,Charleston So,20121117,120
1608,Tulane,20121117,121
1609,Texas State,20121117,122
1610,Butler,20121117,123
1611,TX Southern,20121117,124
1612,New Mexico State,20121124,1
1613,Idaho,20121124,2
1614,Delaware State,20121124,3
1615,NCentral Central,20121124,4
1616,South Alabama,20121124,5
1617,Middle Tennessee,20121124,6
1618,Davidson,20121124,7
1619,Alcorn State,20121124,8
1620,UNLV,20121124,9
1621,UT San Antonio,20121124,10
1622,MS Valley State,20121124,11
1623,Savannah State,20121124,12
1624,Florida Atlantic,20121124,13
1625,New Mexico,20121124,14
1626,Valparaiso,20121124,15
1627,Memphis,20121124,16
1628,Akron,20121124,17
1629,Alabama,20121124,18
1630,LSU,20121124,19
1631,USC,20121124,20
1632,Oklahoma,20121124,21
1633,Oregon,20121124,22
1634,Florida State,20121124,23
1635,Michigan,20121124,24
1636,Texas,20121124,25
1637,South Carolina,20121124,26
1638,Oklahoma State,20121124,27
1639,Wisconsin,20121124,28
1640,Georgia,20121124,29
1641,Arkansas,20121124,30
1642,Notre Dame,20121124,31
1643,West Virginia,20121124,32
1644,Texas A&M,20121124,33
1645,Stanford,20121124,34
1646,Kansas State,20121124,35
1647,Florida,20121124,36
1648,Ohio State,20121124,37
1649,TCU,20121124,38
1650,Michigan State,20121124,39
1651,Boise State,20121124,40
1652,Nebraska,20121124,41
1653,Vanderbilt,20121124,42
1654,Clemson,20121124,43
1655,Louisville,20121124,44
1656,Houston,20121124,45
1657,BYU,20121124,46
1658,Auburn,20121124,47
1659,Missouri,20121124,48
1660,North Carolina State,20121124,49
1661,Georgia Tech,20121124,50
1662,Utah,20121124,51
1663,Washington,20121124,52
1664,Cincinnati,20121124,53
1665,Virginia Tech,20121124,54
1666,Rutgers,20121124,55
1667,South Florida,20121124,56
1668,Tennessee,20121124,57
1669,Washington State,20121124,58
1670,North Carolina,20121124,59
1671,Tulsa,20121124,60
1672,Oregon State,20121124,61
1673,Purdue,20121124,62
1674,Arizona,20121124,63
1675,Mississippi State,20121124,64
1676,UCLA,20121124,65
1677,Louisiana Tech,20121124,66
1678,Baylor,20121124,67
1679,Pittsburgh,20121124,68
1680,Northwestern,20121124,69
1681,Connecticut,20121124,70
1682,Boston College,20121124,71
1683,Northern Illinois,20121124,72
1684,Texas Tech,20121124,73
1685,UCF,20121124,74
1686,Iowa,20121124,75
1687,Miami (Florida),20121124,76
1688,California,20121124,77
1689,Virginia,20121124,78
1690,Illinois,20121124,79
1691,Nevada,20121124,80
1692,Southern Mississippi,20121124,81
1693,Iowa State,20121124,82
1694,Utah State,20121124,83
1695,Toledo,20121124,84
1696,Arizona State,20121124,85
1697,Minnesota,20121124,86
1698,Western Michigan,20121124,87
1699,Syracuse,20121124,88
1700,Miami (Ohio),20121124,89
1701,Marshall,20121124,90
1702,Ohio,20121124,91
1703,Mississippi,20121124,92
1704,Navy,20121124,93
1705,WKU,20121124,94
1706,Florida International,20121124,95
1707,Louisiana-Lafayette,20121124,96
1708,Wyoming,20121124,97
1709,San Diego State,20121124,98
1710,Arkansas State,20121124,99
1711,SMU,20121124,100
1712,Kansas,20121124,101
1713,Wake Forest,20121124,102
1714,Temple,20121124,103
1715,Penn State,20121124,104
1716,Kentucky,20121124,105
1717,Louisiana-Monroe,20121124,106
1718,Fresno State,20121124,107
1719,Duke,20121124,108
1720,Bowling Green,20121124,109
1721,Indiana,20121124,110
1722,Kent State,20121124,111
1723,Army,20121124,112
1724,Air Force,20121124,113
1725,Hawai'i,20121124,114
1726,Buffalo,20121124,115
1727,Ball State,20121124,116
1728,Maryland,20121124,117
1729,San Jose State,20121124,118
1730,Rice,20121124,119
1731,East Carolina,20121124,120
1732,Colorado,20121124,121
1733,Central Michigan,20121124,122
1734,Idaho,20121124,123
1735,Troy,20121124,124
1736,UTEP,20121208,1
1737,North Texas,20121208,2
1738,Middle Tennessee,20121208,3
1739,Colorado State,20121208,4
1740,South Alabama,20121208,5
1741,Eastern Michigan,20121208,6
1742,UAB,20121208,7
1743,New Mexico State,20121208,8
1744,UNLV,20121208,9
1745,Tulane,20121208,10
1746,New Mexico,20121208,11
1747,Akron,20121208,12
1748,Memphis,20121208,13
1749,Texas State,20121208,14
1750,UT San Antonio,20121208,15
1751,Florida Atlantic,20121208,16
1752,Massachusetts,20121208,17
1753,LSU,20121208,18
1754,USC,20121208,19
1755,Alabama,20121208,20
1756,Oregon,20121208,21
1757,Oklahoma,20121208,22
1758,Georgia,20121208,23
1759,Michigan,20121208,24
1760,South Carolina,20121208,25
1761,Florida State,20121208,26
1762,Arkansas,20121208,27
1763,West Virginia,20121208,28
1764,Michigan State,20121208,29
1765,TCU,20121208,30
1766,Ohio State,20121208,31
1767,Clemson,20121208,32
1768,Wisconsin,20121208,33
1769,Stanford,20121208,34
1770,Texas,20121208,35
1771,Virginia Tech,20121208,36
1772,Oklahoma State,20121208,37
1773,Kansas State,20121208,38
1774,Nebraska,20121208,39
1775,Boise State,20121208,40
1776,Notre Dame,20121208,41
1777,Florida,20121208,42
1778,Louisville,20121208,43
1779,Northern Illinois,20121208,44
1780,Cincinnati,20121208,45
1781,Washington,20121208,46
1782,Mississippi State,20121208,47
1783,Penn State,20121208,48
1784,Auburn,20121208,49
1785,Rutgers,20121208,50
1786,Georgia Tech,20121208,51
1787,Virginia,20121208,52
1788,Utah,20121208,53
1789,Southern Mississippi,20121208,54
1790,Baylor,20121208,55
1791,Arkansas State,20121208,56
1792,BYU,20121208,57
1793,Tulsa,20121208,58
1794,Houston,20121208,59
1795,Missouri,20121208,60
1796,Texas A&M,20121208,61
1797,Ohio,20121208,62
1798,Illinois,20121208,63
1799,Louisiana-Lafayette,20121208,64
1800,San Diego State,20121208,65
1801,Toledo,20121208,66
1802,Temple,20121208,67
1803,California,20121208,68
1804,Arizona State,20121208,69
1805,North Carolina State,20121208,70
1806,SMU,20121208,71
1807,Iowa,20121208,72
1808,Miami (Florida),20121208,73
1809,Louisiana Tech,20121208,74
1810,Marshall,20121208,75
1811,Florida International,20121208,76
1812,Nevada,20121208,77
1813,North Carolina,20121208,78
1814,Wyoming,20121208,79
1815,Iowa State,20121208,80
1816,South Florida,20121208,81
1817,Purdue,20121208,82
1818,Northwestern,20121208,83
1819,Air Force,20121208,84
1820,Hawai'i,20121208,85
1821,Western Michigan,20121208,86
1822,Connecticut,20121208,87
1823,WKU,20121208,88
1824,Pittsburgh,20121208,89
1825,UCLA,20121208,90
1826,Vanderbilt,20121208,91
1827,Tennessee,20121208,92
1828,Utah State,20121208,93
1829,Texas Tech,20121208,94
1830,Wake Forest,20121208,95
1831,Syracuse,20121208,96
1832,Ball State,20121208,97
1833,Kent State,20121208,98
1834,UCF,20121208,99
1835,Kentucky,20121208,100
1836,UTEP,20121208,101
1837,Eastern Michigan,20121208,102
1838,East Carolina,20121208,103
1839,Navy,20121208,104
1840,Arizona,20121208,105
1841,Boston College,20121208,106
1842,Louisiana-Monroe,20121208,107
1843,San Jose State,20121208,108
1844,Bowling Green,20121208,109
1845,Miami (Ohio),20121208,110
1846,North Texas,20121208,111
1847,Fresno State,20121208,112
1848,Colorado,20121208,113
1849,UAB,20121208,114
1850,Washington State,20121208,115
1851,Minnesota,20121208,116
1852,Rice,20121208,117
1853,New Mexico State,20121208,118
1854,Oregon State,20121208,119
1855,Army,20121208,120
1856,Troy,20121208,121
1857,Central Michigan,20121208,122
1858,Maryland,20121208,123
1859,Duke,20121208,124
1860,Buffalo,20130107,1
1861,Kansas,20130107,2
1862,Idaho,20130107,3
1863,Mississippi,20130107,4
1864,Florida Atlantic,20130107,5
1865,Colorado State,20130107,6
1866,New Mexico,20130107,7
1867,UNLV,20130107,8
1868,Middle Tennessee,20130107,9
1869,Massachusetts,20130107,10
1870,Memphis,20130107,11
1871,Tulane,20130107,12
1872,Indiana,20130107,13
1873,Akron,20130107,14
1874,Texas State,20130107,15
1875,UT San Antonio,20130107,16
1876,South Alabama,20130107,17
1877,USC,20130107,18
1878,LSU,20130107,19
1879,Oklahoma State,20130107,20
1880,Michigan,20130107,21
1881,Alabama,20130107,22
1882,Georgia,20130107,23
1883,Stanford,20130107,24
1884,Baylor,20130107,25
1885,South Carolina,20130107,26
1886,Florida State,20130107,27
1887,Arkansas,20130107,28
1888,West Virginia,20130107,29
1889,Oklahoma,20130107,30
1890,Auburn,20130107,31
1891,Oregon,20130107,32
1892,Clemson,20130107,33
1893,Michigan State,20130107,34
1894,Ohio State,20130107,35
1895,Nebraska,20130107,36
1896,Houston,20130107,37
1897,Notre Dame,20130107,38
1898,Florida,20130107,39
1899,Utah,20130107,40
1900,Virginia Tech,20130107,41
1901,Wisconsin,20130107,42
1902,Kansas State,20130107,43
1903,North Carolina State,20130107,44
1904,Northern Illinois,20130107,45
1905,Cincinnati,20130107,46
1906,Tennessee,20130107,47
1907,TCU,20130107,48
1908,Texas,20130107,49
1909,BYU,20130107,50
1910,Florida International,20130107,51
1911,WKU,20130107,52
1912,Rutgers,20130107,53
1913,Mississippi State,20130107,54
1914,Ohio,20130107,55
1915,Marshall,20130107,56
1916,Georgia Tech,20130107,57
1917,Boise State,20130107,58
1918,Tulsa,20130107,59
1919,Purdue,20130107,60
1920,Louisville,20130107,61
1921,Virginia,20130107,62
1922,Texas A&M,20130107,63
1923,North Carolina,20130107,64
1924,Louisiana-Lafayette,20130107,65
1925,Missouri,20130107,66
1926,Vanderbilt,20130107,67
1927,Washington,20130107,68
1928,Texas Tech,20130107,69
1929,California,20130107,70
1930,Connecticut,20130107,71
1931,Boston College,20130107,72
1932,Illinois,20130107,73
1933,Wyoming,20130107,74
1934,Iowa,20130107,75
1935,Iowa State,20130107,76
1936,Louisiana Tech,20130107,77
1937,Miami (Florida),20130107,78
1938,Arkansas State,20130107,79
