,Team,Date,Rank
180,Iowa,20110905,61
181,Maine,20110905,62
182,UCentral Davis,20110905,63
183,California,20110905,64
184,West Virginia,20110905,65
185,McNeese State,20110905,66
186,Cal Poly SLO,20110905,67
187,Clemson,20110905,68
188,Michigan State,20110905,69
189,Cent Arkansas,20110905,70
190,Rhode Island,20110905,71
191,Georgia,20110905,72
192,Utah,20110905,73
193,Sam Houston State,20110905,74
194,SE Missouri State,20110905,75
195,Air Force,20110905,76
196,North Carolina,20110905,77
197,Eastern Kentucky,20110905,78
198,Samford,20110905,79
199,Maryland,20110905,80
200,Illinois,20110905,81
201,Youngstown State,20110905,82
202,Lehigh,20110905,83
203,Tennessee,20110905,84
204,Boston College,20110905,85
205,Liberty,20110905,86
206,Murray State,20110905,87
207,Penn State,20110905,88
208,Navy,20110905,89
209,South Dakota,20110905,90
210,Portland State,20110905,91
211,San Diego State,20110905,92
212,UCLA,20110905,93
213,Illinois State,20110905,94
214,Indiana State,20110905,95
215,Texas Tech,20110905,96
216,Texas,20110905,97
217,North Dakota,20110905,98
218,Northern Colorado,20110905,99
219,South Florida,20110905,100
220,Tulsa,20110905,101
221,Tennessee Tech,20110905,102
222,Harvard,20110905,103
223,Georgia Tech,20110905,104
224,Kentucky,20110905,105
225,TNorthern Martin,20110905,106
226,Stony Brook,20110905,107
227,UCF,20110905,108
228,Connecticut,20110905,109
229,Texas State,20110905,110
230,Coastal Car,20110905,111
231,BYU,20110905,112
232,Mississippi,20110905,113
233,Brown,20110905,114
234,Old Dominion,20110905,115
235,Kansas State,20110905,116
236,Hawai'i,20110905,117
237,Grambling,20110905,118
238,S Carolina State,20110905,119
239,Northern Illinois,20110905,120
240,Louisville,20110910,1
241,Northwestern LA,20110910,2
242,Colgate,20110910,3
243,Michigan,20110910,4
244,Baylor,20110910,5
245,SEastern Louisiana,20110910,6
246,Robert Morris,20110910,7
247,Iowa State,20110910,8
248,Syracuse,20110910,9
249,Jackson State,20110910,10
250,TX Southern,20110910,11
251,Cincinnati,20110910,12
252,Colorado,20110910,13
253,Citadel,20110910,14
254,Nicholls State,20110910,15
255,Southern Mississippi,20110910,16
256,Fresno State,20110910,17
257,Eastern Illinois,20110910,18
258,Western Carolina,20110910,19
259,Washington State,20110910,20
260,Virginia,20110910,21
261,Central Conn,20110910,22
262,Idaho State,20110910,23
263,Northwestern,20110910,24
264,Wake Forest,20110910,25
265,Towson,20110910,26
266,Dartmouth,20110910,27
267,Duke,20110910,28
268,Minnesota,20110910,29
269,Jacksonville,20110910,30
270,Albany NY,20110910,31
271,Purdue,20110910,32
272,SMU,20110910,33
273,Holy Cross,20110910,34
274,Yale,20110910,35
275,Houston,20110910,36
276,Toledo,20110910,37
277,Prairie View,20110910,38
278,Georgia State,20110910,39
279,Louisiana Tech,20110910,40
280,East Carolina,20110910,41
281,Bethune-Cookman,20110910,42
282,Tennessee State,20110910,43
283,Temple,20110910,44
284,Idaho,20110910,45
285,Monmouth NJ,20110910,46
286,Bryant,20110910,47
287,Rutgers,20110910,48
288,Troy,20110910,49
289,Dayton,20110910,50
290,Lamar,20110910,51
291,Indiana,20110910,52
292,Army,20110910,53
293,Columbia,20110910,54
294,Duquesne,20110910,55
295,Western Michigan,20110910,56
296,Miami (Ohio),20110910,57
297,Fordham,20110910,58
298,Florida A&M,20110910,59
299,Florida International,20110910,60
300,Vanderbilt,20110910,61
301,Lafayette,20110910,62
302,Alcorn State,20110910,63
303,Ohio,20110910,64
304,Central Michigan,20110910,65
305,Gardner Webb,20110910,66
306,VMI,20110910,67
307,Kansas,20110910,68
308,Wyoming,20110910,69
309,Austin Peay,20110910,70
310,UAB,20110910,71
311,Charleston So,20110910,72
312,Marshall,20110910,73
313,Drake,20110910,74
314,Alabama State,20110910,75
315,Utah State,20110910,76
316,Kent State,20110910,77
317,Ark Pine Bluff,20110910,78
318,Hampton,20110910,79
319,Arkansas State,20110910,80
320,UTEP,20110910,81
321,Sacred Heart,20110910,82
322,Wagner,20110910,83
323,UNLV,20110910,84
324,Colorado State,20110910,85
325,Norfolk State,20110910,86
326,San Diego,20110910,87
327,Rice,20110910,88
328,San Jose State,20110910,89
329,Princeton,20110910,90
330,Middle Tennessee,20110910,91
331,Presbyterian,20110910,92
332,Georgetown,20110910,93
333,Bowling Green,20110910,94
334,Louisiana-Monroe,20110910,95
335,Alabama A&M,20110910,96
336,Ball State,20110910,97
337,Cornell,20110910,98
338,Morgan State,20110910,99
339,Tulane,20110910,100
340,North Texas,20110910,101
341,Southern Univ,20110910,102
342,St Francis PA,20110910,103
343,Florida Atlantic,20110910,104
344,WKU,20110910,105
345,Delaware State,20110910,106
346,Louisiana-Lafayette,20110910,107
347,Butler,20110910,108
348,Marist,20110910,109
349,New Mexico,20110910,110
350,Memphis,20110910,111
351,Bucknell,20110910,112
352,Campbell,20110910,113
353,Eastern Michigan,20110910,114
354,Buffalo,20110910,115
355,Morehead State,20110910,116
356,NCentral Central,20110910,117
357,New Mexico State,20110910,118
358,Akron,20110910,119
359,NCentral A&T,20110910,120
360,UT San Antonio,20110917,1
361,Davidson,20110917,2
362,Howard,20110917,3
363,Savannah State,20110917,4
364,MS Valley State,20110917,5
365,Valparaiso,20110917,6
366,Oklahoma,20110917,7
367,Alabama,20110917,8
368,Oregon,20110917,9
369,LSU,20110917,10
370,Boise State,20110917,11
371,Florida State,20110917,12
372,Stanford,20110917,13
373,Texas A&M,20110917,14
374,Oklahoma State,20110917,15
375,Nebraska,20110917,16
376,Wisconsin,20110917,17
377,South Carolina,20110917,18
378,Virginia Tech,20110917,19
379,TCU,20110917,20
380,Arkansas,20110917,21
381,Notre Dame,20110917,22
382,Michigan State,20110917,23
383,Ohio State,20110917,24
384,Georgia,20110917,25
385,Mississippi State,20110917,26
386,Missouri,20110917,27
387,Florida,20110917,28
388,Auburn,20110917,29
389,West Virginia,20110917,30
390,USC,20110917,31
391,Oregon,20110917,32
392,Villanova,20110917,33
393,Delaware,20110917,34
394,Stanford,20110917,35
395,Boise State,20110917,36
396,William & Mary,20110917,37
397,New Hampshire,20110917,38
398,Auburn,20110917,39
399,TCU,20110917,40
400,Appalachian State,20110917,41
401,Ga Southern,20110917,42
402,Alabama,20110917,43
403,Oklahoma,20110917,44
404,James Madison,20110917,45
405,Eastern Washington,20110917,46
406,Ohio State,20110917,47
407,Oklahoma State,20110917,48
408,SF Austin,20110917,49
409,CSouthern Sacramento,20110917,50
410,Wisconsin,20110917,51
411,LSU,20110917,52
412,Wofford,20110917,53
413,Northern Arizona,20110917,54
414,Florida State,20110917,55
415,Nevada,20110917,56
416,Western Illinois,20110917,57
417,Elon,20110917,58
418,Arkansas,20110917,59
419,Nebraska,20110917,60
420,N Dakota State,20110917,61
421,Massachusetts,20110917,62
422,Missouri,20110917,63
423,Virginia Tech,20110917,64
424,Chattanooga,20110917,65
425,S Dakota State,20110917,66
426,Florida,20110917,67
427,South Carolina,20110917,68
428,Furman,20110917,69
429,Northern Iowa,20110917,70
430,Texas A&M,20110917,71
431,USC,20110917,72
432,Richmond,20110917,73
433,Penn,20110917,74
434,Utah,20110917,75
435,Arizona,20110917,76
436,Montana State,20110917,77
437,Montana,20110917,78
438,West Virginia,20110917,79
439,Mississippi State,20110917,80
440,Liberty,20110917,81
441,Jacksonville State,20110917,82
442,Oregon State,20110917,83
443,Arizona State,20110917,84
444,Southern Utah,20110917,85
445,Southern Illinois,20110917,86
446,Iowa,20110917,87
447,North Carolina State,20110917,88
448,Lehigh,20110917,89
449,Weber State,20110917,90
450,Notre Dame,20110917,91
451,California,20110917,92
452,Cent Arkansas,20110917,93
453,SE Missouri State,20110917,94
454,Georgia,20110917,95
455,Miami (Florida),20110917,96
456,Youngstown State,20110917,97
457,McNeese State,20110917,98
458,Pittsburgh,20110917,99
459,Illinois,20110917,100
460,Missouri State,20110917,101
461,Coastal Car,20110917,102
462,Maryland,20110917,103
463,Michigan State,20110917,104
464,Rhode Island,20110917,105
465,Harvard,20110917,106
466,North Carolina,20110917,107
467,Air Force,20110917,108
468,Murray State,20110917,109
469,Sam Houston State,20110917,110
470,Navy,20110917,111
471,San Diego State,20110917,112
472,Cal Poly SLO,20110917,113
473,Maine,20110917,114
474,Clemson,20110917,115
475,UCF,20110917,116
476,Samford,20110917,117
477,Indiana State,20110917,118
478,Hawai'i,20110917,119
479,Washington,20110917,120
480,Jacksonville,20110924,1
481,Eastern Kentucky,20110924,2
482,Northern Illinois,20110924,3
483,Tennessee,20110924,4
484,Robert Morris,20110924,5
485,Stony Brook,20110924,6
486,Texas Tech,20110924,7
487,Tulsa,20110924,8
488,UCentral Davis,20110924,9
489,Brown,20110924,10
490,South Florida,20110924,11
491,Kansas State,20110924,12
492,Bethune-Cookman,20110924,13
493,Colgate,20110924,14
494,BYU,20110924,15
495,Louisville,20110924,16
496,S Carolina State,20110924,17
497,South Dakota,20110924,18
498,Penn State,20110924,19
499,Connecticut,20110924,20
500,Old Dominion,20110924,21
501,North Dakota,20110924,22
502,Baylor,20110924,23
503,Texas,20110924,24
504,Illinois State,20110924,25
505,Grambling,20110924,26
506,Boston College,20110924,27
507,UCLA,20110924,28
508,Tennessee Tech,20110924,29
509,TX Southern,20110924,30
510,Michigan,20110924,31
511,Syracuse,20110924,32
512,Dartmouth,20110924,33
513,Central Conn,20110924,34
514,Cincinnati,20110924,35
515,Georgia Tech,20110924,36
516,Portland State,20110924,37
517,Jackson State,20110924,38
518,Kentucky,20110924,39
519,Temple,20110924,40
520,Yale,20110924,41
521,TNorthern Martin,20110924,42
522,Colorado,20110924,43
523,Southern Mississippi,20110924,44
524,Dayton,20110924,45
525,Florida A&M,20110924,46
526,Iowa State,20110924,47
527,Houston,20110924,48
528,Holy Cross,20110924,49
529,Bryant,20110924,50
530,Northwestern,20110924,51
531,SMU,20110924,52
532,Northern Colorado,20110924,53
533,Nicholls State,20110924,54
534,Western Michigan,20110924,55
535,Fresno State,20110924,56
536,Citadel,20110924,57
537,Western Carolina,20110924,58
538,Mississippi,20110924,59
539,Army,20110924,60
540,Prairie View,20110924,61
541,Columbia,20110924,62
542,Ohio,20110924,63
543,Idaho,20110924,64
544,Northwestern LA,20110924,65
545,Texas State,20110924,66
546,Troy,20110924,67
547,Louisiana Tech,20110924,68
548,Monmouth NJ,20110924,69
549,Towson,20110924,70
550,Virginia,20110924,71
551,Washington State,20110924,72
552,Eastern Illinois,20110924,73
553,Albany NY,20110924,74
554,Duke,20110924,75
555,Florida International,20110924,76
556,Fordham,20110924,77
557,Duquesne,20110924,78
558,Toledo,20110924,79
559,Minnesota,20110924,80
560,Georgia State,20110924,81
561,Alcorn State,20110924,82
562,East Carolina,20110924,83
563,Miami (Ohio),20110924,84
564,Drake,20110924,85
565,Wagner,20110924,86
566,Purdue,20110924,87
567,Wake Forest,20110924,88
568,Lafayette,20110924,89
569,SEastern Louisiana,20110924,90
570,Arkansas State,20110924,91
571,Kent State,20110924,92
572,Alabama State,20110924,93
573,San Diego,20110924,94
574,Rutgers,20110924,95
575,Indiana,20110924,96
576,Hampton,20110924,97
577,VMI,20110924,98
578,Wyoming,20110924,99
579,Vanderbilt,20110924,100
580,Idaho State,20110924,101
581,Ark Pine Bluff,20110924,102
582,Central Michigan,20110924,103
583,Utah State,20110924,104
584,Norfolk State,20110924,105
585,Tennessee State,20110924,106
586,Marshall,20110924,107
587,Kansas,20110924,108
588,Gardner Webb,20110924,109
589,Presbyterian,20110924,110
590,UTEP,20110924,111
591,UAB,20110924,112
592,Lamar,20110924,113
593,Georgetown,20110924,114
594,Rice,20110924,115
595,UNLV,20110924,116
596,Sacred Heart,20110924,117
597,Morgan State,20110924,118
598,North Texas,20110924,119
599,Middle Tennessee,20110924,120
600,Austin Peay,20111001,1
601,Colorado State,20111001,2
602,Charleston So,20111001,3
603,Louisiana-Monroe,20111001,4
604,Delaware State,20111001,5
605,San Jose State,20111001,6
606,Princeton,20111001,7
607,Alabama A&M,20111001,8
608,Tulane,20111001,9
609,Florida Atlantic,20111001,10
610,Butler,20111001,11
611,Bowling Green,20111001,12
612,Cornell,20111001,13
613,Ball State,20111001,14
614,Marist,20111001,15
615,Bucknell,20111001,16
616,WKU,20111001,17
617,Buffalo,20111001,18
618,NCentral Central,20111001,19
619,Southern Univ,20111001,20
620,Louisiana-Lafayette,20111001,21
621,New Mexico State,20111001,22
622,Campbell,20111001,23
623,St Francis PA,20111001,24
624,New Mexico,20111001,25
625,Memphis,20111001,26
626,Morehead State,20111001,27
627,Davidson,20111001,28
628,Akron,20111001,29
629,Eastern Michigan,20111001,30
630,NCentral A&T,20111001,31
631,Howard,20111001,32
632,Savannah State,20111001,33
633,MS Valley State,20111001,34
634,Valparaiso,20111001,35
635,Alabama,20111001,36
636,Oregon,20111001,37
637,Stanford,20111001,38
638,Boise State,20111001,39
639,TCU,20111001,40
640,Auburn,20111001,41
641,Ohio State,20111001,42
642,Arkansas,20111001,43
643,Wisconsin,20111001,44
644,Virginia Tech,20111001,45
645,Oklahoma State,20111001,46
646,Nebraska,20111001,47
647,Nevada,20111001,48
648,Texas A&M,20111001,49
649,Oklahoma,20111001,50
650,West Virginia,20111001,51
651,LSU,20111001,52
652,Mississippi State,20111001,53
653,Iowa,20111001,54
654,Miami (Florida),20111001,55
655,South Carolina,20111001,56
656,Missouri,20111001,57
657,Air Force,20111001,58
658,UCF,20111001,59
659,Pittsburgh,20111001,60
660,Northern Illinois,20111001,61
661,San Diego State,20111001,62
662,North Carolina State,20111001,63
663,Florida State,20111001,64
664,Michigan State,20111001,65
665,Notre Dame,20111001,66
666,Arizona State,20111001,67
667,North Carolina,20111001,68
668,Utah,20111001,69
669,Navy,20111001,70
670,Florida,20111001,71
671,Washington,20111001,72
672,Hawai'i,20111001,73
673,BYU,20111001,74
674,Syracuse,20111001,75
675,Arizona,20111001,76
676,Maryland,20111001,77
677,SMU,20111001,78
678,Illinois,20111001,79
679,Georgia,20111001,80
680,Clemson,20111001,81
681,Louisville,20111001,82
682,Southern Mississippi,20111001,83
683,Tennessee,20111001,84
684,Tulsa,20111001,85
685,Connecticut,20111001,86
686,Temple,20111001,87
687,California,20111001,88
688,Kentucky,20111001,89
689,Kansas State,20111001,90
690,South Florida,20111001,91
691,Georgia Tech,20111001,92
692,Michigan,20111001,93
693,Texas Tech,20111001,94
694,Toledo,20111001,95
695,Ohio,20111001,96
696,Army,20111001,97
697,Boston College,20111001,98
698,Idaho,20111001,99
699,Cincinnati,20111001,100
700,Iowa State,20111001,101
701,USC,20111001,102
702,Penn State,20111001,103
703,Houston,20111001,104
704,Texas,20111001,105
705,Fresno State,20111001,106
706,Baylor,20111001,107
707,Troy,20111001,108
708,Miami (Ohio),20111001,109
709,Oregon State,20111001,110
710,Northwestern,20111001,111
711,Western Michigan,20111001,112
712,Kent State,20111001,113
713,Central Michigan,20111001,114
714,Florida International,20111001,115
715,Colorado,20111001,116
716,Middle Tennessee,20111001,117
717,UAB,20111001,118
718,Louisiana Tech,20111001,119
719,Marshall,20111001,120
720,Indiana,20111008,1
721,Mississippi,20111008,2
722,North Texas,20111008,3
723,Louisiana-Monroe,20111008,4
724,East Carolina,20111008,5
725,Arkansas State,20111008,6
726,Virginia,20111008,7
727,Rutgers,20111008,8
728,UTEP,20111008,9
729,UCLA,20111008,10
730,Utah State,20111008,11
731,Purdue,20111008,12
732,Tulane,20111008,13
733,Minnesota,20111008,14
734,Wyoming,20111008,15
735,Duke,20111008,16
736,Florida Atlantic,20111008,17
737,Buffalo,20111008,18
738,Louisiana-Lafayette,20111008,19
739,Wake Forest,20111008,20
740,WKU,20111008,21
741,Bowling Green,20111008,22
742,Ball State,20111008,23
743,Washington State,20111008,24
744,Kansas,20111008,25
745,Rice,20111008,26
746,Vanderbilt,20111008,27
747,UNLV,20111008,28
748,Colorado State,20111008,29
749,Akron,20111008,30
750,San Jose State,20111008,31
751,New Mexico State,20111008,32
752,Eastern Michigan,20111008,33
753,Memphis,20111008,34
754,New Mexico,20111008,35
755,Auburn,20111008,36
756,TCU,20111008,37
757,Oregon,20111008,38
758,Boise State,20111008,39
759,Ohio State,20111008,40
760,Stanford,20111008,41
761,LSU,20111008,42
762,Wisconsin,20111008,43
763,Alabama,20111008,44
764,Oklahoma,20111008,45
765,Oklahoma State,20111008,46
766,Michigan State,20111008,47
767,Arkansas,20111008,48
768,Nevada,20111008,49
769,Utah,20111008,50
770,Virginia Tech,20111008,51
771,Missouri,20111008,52
772,Nebraska,20111008,53
773,Mississippi State,20111008,54
774,Texas A&M,20111008,55
775,Florida State,20111008,56
776,South Carolina,20111008,57
777,Florida,20111008,58
778,Tulsa,20111008,59
779,UCF,20111008,60
780,Maryland,20111008,61
781,North Carolina State,20111008,62
782,Iowa,20111008,63
783,North Carolina,20111008,64
784,Air Force,20111008,65
785,Hawai'i,20111008,66
786,Washington,20111008,67
787,Texas Tech,20111008,68
788,Notre Dame,20111008,69
789,Miami (Ohio),20111008,70
790,Northern Illinois,20111008,71
791,USC,20111008,72
792,Northwestern,20111008,73
793,West Virginia,20111008,74
794,Arizona,20111008,75
795,Michigan,20111008,76
796,Penn State,20111008,77
797,San Diego State,20111008,78
798,Navy,20111008,79
799,Arizona State,20111008,80
800,Connecticut,20111008,81
801,Syracuse,20111008,82
802,Illinois,20111008,83
803,Texas,20111008,84
804,Baylor,20111008,85
805,South Florida,20111008,86
806,Boston College,20111008,87
807,Pittsburgh,20111008,88
808,Miami (Florida),20111008,89
809,Louisville,20111008,90
810,Colorado,20111008,91
811,Kansas State,20111008,92
812,Southern Mississippi,20111008,93
813,BYU,20111008,94
814,Fresno State,20111008,95
815,Tennessee,20111008,96
816,California,20111008,97
817,Georgia,20111008,98
818,Clemson,20111008,99
819,Georgia Tech,20111008,100
820,Troy,20111008,101
821,UCLA,20111008,102
822,Kentucky,20111008,103
823,Temple,20111008,104
824,Oregon State,20111008,105
825,Mississippi,20111008,106
826,Iowa State,20111008,107
827,Houston,20111008,108
828,Ohio,20111008,109
829,Florida International,20111008,110
830,Toledo,20111008,111
831,Cincinnati,20111008,112
832,East Carolina,20111008,113
833,Rutgers,20111008,114
834,Indiana,20111008,115
835,Marshall,20111008,116
836,Purdue,20111008,117
837,Wake Forest,20111008,118
838,Army,20111008,119
839,SMU,20111008,120
840,Minnesota,20111015,1
841,UTEP,20111015,2
842,Kansas,20111015,3
843,Virginia,20111015,4
844,Duke,20111015,5
845,Idaho,20111015,6
846,Louisiana Tech,20111015,7
847,Middle Tennessee,20111015,8
848,Rice,20111015,9
849,UAB,20111015,10
850,Vanderbilt,20111015,11
851,Wyoming,20111015,12
852,Central Michigan,20111015,13
853,Western Michigan,20111015,14
854,Kent State,20111015,15
855,Tulane,20111015,16
856,Arkansas State,20111015,17
857,UNLV,20111015,18
858,Florida Atlantic,20111015,19
859,Bowling Green,20111015,20
860,Utah State,20111015,21
861,Louisiana-Lafayette,20111015,22
862,Louisiana-Monroe,20111015,23
863,Colorado State,20111015,24
864,Washington State,20111015,25
865,Memphis,20111015,26
866,North Texas,20111015,27
867,Ball State,20111015,28
868,Eastern Michigan,20111015,29
869,WKU,20111015,30
870,New Mexico,20111015,31
871,New Mexico State,20111015,32
872,Buffalo,20111015,33
873,San Jose State,20111015,34
874,Akron,20111015,35
875,Auburn,20111015,36
876,Delaware,20111015,37
877,Eastern Washington,20111015,38
878,Stanford,20111015,39
879,Oregon,20111015,40
880,Villanova,20111015,41
881,William & Mary,20111015,42
882,TCU,20111015,43
883,Boise State,20111015,44
884,Appalachian State,20111015,45
885,New Hampshire,20111015,46
886,Ohio State,20111015,47
887,Oklahoma,20111015,48
888,SF Austin,20111015,49
889,Ga Southern,20111015,50
890,Alabama,20111015,51
891,LSU,20111015,52
892,Wofford,20111015,53
893,South Alabama,20111015,54
894,Oklahoma State,20111015,55
895,Arkansas,20111015,56
896,Penn,20111015,57
897,Jacksonville State,20111015,58
898,Nevada,20111015,59
899,Missouri,20111015,60
900,James Madison,20111015,61
901,Montana State,20111015,62
902,Wisconsin,20111015,63
903,Virginia Tech,20111015,64
904,Chattanooga,20111015,65
905,N Dakota State,20111015,66
906,Michigan State,20111015,67
907,Texas A&M,20111015,68
908,TX Southern,20111015,69
909,Massachusetts,20111015,70
910,Florida State,20111015,71
911,Nebraska,20111015,72
912,Grambling,20111015,73
913,CSouthern Sacramento,20111015,74
914,Utah,20111015,75
915,South Carolina,20111015,76
916,SE Missouri State,20111015,77
917,Western Illinois,20111015,78
918,Notre Dame,20111015,79
919,Mississippi State,20111015,80
920,Lehigh,20111015,81
921,Northern Iowa,20111015,82
922,North Carolina State,20111015,83
923,Florida,20111015,84
924,McNeese State,20111015,85
925,Richmond,20111015,86
926,West Virginia,20111015,87
927,USC,20111015,88
928,Robert Morris,20111015,89
929,Northern Arizona,20111015,90
930,Iowa,20111015,91
931,Hawai'i,20111015,92
932,Weber State,20111015,93
933,Cent Arkansas,20111015,94
934,Air Force,20111015,95
935,Tulsa,20111015,96
936,Elon,20111015,97
937,Liberty,20111015,98
938,Maryland,20111015,99
939,San Diego State,20111015,100
940,Jacksonville,20111015,101
941,Montana,20111015,102
942,Pittsburgh,20111015,103
943,UCF,20111015,104
944,Harvard,20111015,105
945,S Dakota State,20111015,106
946,Northern Illinois,20111015,107
947,North Carolina,20111015,108
948,Southern Utah,20111015,109
949,Furman,20111015,110
950,Texas Tech,20111015,111
951,Illinois,20111015,112
952,Jackson State,20111015,113
953,Rhode Island,20111015,114
954,Miami (Florida),20111015,115
955,Navy,20111015,116
956,Cal Poly SLO,20111015,117
957,Sam Houston State,20111015,118
958,Arizona,20111015,119
959,Arizona State,20111015,120
960,Eastern Kentucky,20111022,1
961,Old Dominion,20111022,2
962,Washington,20111022,3
963,Oregon State,20111022,4
964,Murray State,20111022,5
965,UCentral Davis,20111022,6
966,Connecticut,20111022,7
967,Penn State,20111022,8
968,S Carolina State,20111022,9
969,Bethune-Cookman,20111022,10
970,Michigan,20111022,11
971,BYU,20111022,12
972,Dayton,20111022,13
973,Missouri State,20111022,14
974,Baylor,20111022,15
975,Kansas State,20111022,16
976,Central Conn,20111022,17
977,Southern Illinois,20111022,18
978,South Florida,20111022,19
979,Georgia,20111022,20
980,Yale,20111022,21
981,Maine,20111022,22
982,Boston College,20111022,23
983,Fresno State,20111022,24
984,Tennessee Tech,20111022,25
985,Brown,20111022,26
986,Clemson,20111022,27
987,Syracuse,20111022,28
988,Prairie View,20111022,29
989,Duquesne,20111022,30
990,Southern Mississippi,20111022,31
991,Miami (Ohio),20111022,32
992,TNorthern Martin,20111022,33
993,Alabama State,20111022,34
994,Temple,20111022,35
995,California,20111022,36
996,Colgate,20111022,37
997,Indiana State,20111022,38
998,Texas,20111022,39
999,Louisville,20111022,40
1000,Illinois State,20111022,41
1001,Dartmouth,20111022,42
